,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
39633,Aerocytes,T-cells,App,Rpsa,1.9015393,0.0,3.355537,1.6462233,1.2806008,0.014678289,0.9699359,0.11215313685809242,0.0,8.885500244955431e-08,5.461958272513991e-09
6411,AT1,Aerocytes,Vegfa,Flt1_Kdr,1.8804243,0.0,3.515602,8.415522,2.7926517,0.47254062,0.97060794,0.11207624991555586,0.0,5.130219891718981e-10,5.674700212195855e-09
9855,Alveolar fibroblasts,Alveolar fibroblasts,Gpc3,Cd81,1.858505,0.0,3.3346856,7.281864,2.528726,0.16092269,0.9698449,0.11616105631649785,0.0,5.6072144741640847e-08,6.004058423409264e-09
6387,AT1,Aerocytes,Sparc,Eng,1.8215806,0.0,2.8385046,5.210368,2.5097911,0.15223278,0.9673978,0.09680972983441262,0.0,5.6072144741640847e-08,6.580884127207585e-09
6406,AT1,Aerocytes,Vegfa,Nrp1,1.819878,0.0,3.3051894,6.529803,2.5136325,0.3005035,0.9697147,0.10439262229502444,0.0,5.584237659851604e-09,6.7005111317412805e-09
8039,Myofibroblasts,Aerocytes,Col1a2,Cd36,1.744958,0.0,3.0405467,5.2902265,2.5059571,0.23124869,0.9684649,0.10002633568395763,0.0,2.4704218951724933e-08,1.0341712886889638e-08
39627,Aerocytes,T-cells,B2m,Cd3g,1.7244861,0.0,2.2761297,1.7074872,1.2467322,0.050567735,0.9637304,0.07865086826612688,0.0,5.6072144741640847e-08,1.1508012186349909e-08
39625,Aerocytes,T-cells,B2m,Cd3d,1.7186161,0.0,2.2460778,1.6914148,1.2375816,0.050070558,0.96349734,0.07703587628509352,0.0,5.6072144741640847e-08,1.194487907618676e-08
6956,Alveolar fibroblasts,Aerocytes,C4b,Nrp1,1.7045745,0.0,2.866543,6.4684997,2.4208884,0.2501593,0.9675525,0.09531758117351997,0.0,1.471628309450757e-08,1.2483540425803944e-08
33549,Aerocytes,NK cells,B2m,Klrd1,1.7032542,0.0,2.1674316,2.0772524,1.2064965,0.039148796,0.96286535,0.06303915748130122,0.0,5.6072144741640847e-08,1.2574861899162328e-08
6403,AT1,Aerocytes,Alcam,Nrp1,1.6753242,0.0,2.7552674,3.192717,1.9396962,0.115393385,0.9669252,0.08983532824282106,0.0,5.6072144741640847e-08,1.3321514602849057e-08
13006,Alveolar fibroblasts,Alveolar macrophages,C3,Itgax,1.6651481,0.0,1.7357817,4.5218105,2.3477752,0.21594949,0.9586844,0.05829763431759905,0.0,3.566962320703171e-08,1.4196164987742778e-08
14630,Myofibroblasts,Alveolar macrophages,Col1a2,Cd44,1.657685,0.0,2.724483,4.922205,2.4700093,0.18380824,0.9667451,0.08949178727139745,0.0,5.6072144741640847e-08,1.5005056330478423e-08
12295,AT1,Alveolar macrophages,Timp3,Cd44,1.6529613,0.0,2.710268,3.6392272,2.168748,0.08037906,0.96666086,0.09002377476887703,0.0,5.6072144741640847e-08,1.5211968568333016e-08
13247,Alveolar macrophages,Alveolar macrophages,Vim,Cd44,1.6480675,0.0,2.6955419,1.3768467,1.5304857,0.025476107,0.966573,0.08895613590216535,0.0,5.6072144741640847e-08,1.563148060676997e-08
30644,Alveolar fibroblasts,Myofibroblasts,C3,Lrp1,1.6216147,0.0,1.5021417,4.3726034,2.1798086,0.109787,0.95572454,0.04351420129716064,0.0,5.6072144741640847e-08,1.819407121884805e-08
12291,AT1,Alveolar macrophages,Vegfa,Cd44,1.6211067,0.0,2.614412,5.206913,2.1858978,0.1902274,0.9660757,0.08533055405924439,0.0,5.6072144741640847e-08,1.831142116952571e-08
12631,AT2,Alveolar macrophages,Sftpd,Sirpa,1.5777625,0.0,1.8507314,1.4738903,2.171575,0.15343533,0.9599358,0.06180792898790143,0.0,5.6072144741640847e-08,2.1151581849657087e-08
13246,Alveolar macrophages,Alveolar macrophages,Lpl,Cd44,1.5672321,0.0,2.452293,1.7699437,2.0929635,0.12947264,0.96501094,0.08362223550385856,0.0,5.6072144741640847e-08,2.2070830009722084e-08
19787,Aerocytes,Dendritic cells,B2m,Hfe,1.5338411,0.0,1.3001096,1.3762753,0.8725702,0.020565132,0.95256585,0.03777028150969591,0.0,5.6072144741640847e-08,2.5132489215593936e-08
8038,Myofibroblasts,Aerocytes,Col1a1,Cd36,1.5244622,0.0,2.3000596,5.1177635,2.1806104,0.24637076,0.9639127,0.07493891432746803,0.0,1.57811742503342e-08,2.5865664512346027e-08
2805,NK cells,AT1,Gzma,F2r,1.5076337,0.0,1.2296654,4.2537994,2.4632301,0.3261701,0.9512913,0.04340632277357193,0.0,3.730234562648903e-08,2.7683142200881473e-08
30962,Alveolar macrophages,Myofibroblasts,Psap,Lrp1,1.4826338,0.0,1.3465444,1.2022378,1.318999,0.025692528,0.9533524,0.03838266742298209,0.0,5.6072144741640847e-08,2.958379776116834e-08
155,AT1,AT1,Icam1,Cav1,1.4635944,0.0,2.1420848,4.246842,1.9854639,0.08979009,0.96265453,0.07588939346057737,0.0,5.6072144741640847e-08,3.2422401199742184e-08
17386,Alveolar fibroblasts,Classical monocytes,C3,Itgam,1.5354327,0.0,1.0396122,4.4143643,2.1322858,0.13327315,0.94725084,0.034783454288326486,0.0,5.6072144741640847e-08,3.61724013118181e-08
12613,AT2,Alveolar macrophages,Sftpa1,Tlr2,2.17264,0.0,1.1525764,1.2700164,2.6369328,0.1129351,0.94976926,0.03361684894535409,0.0,5.6072144741640847e-08,3.734021438176309e-08
14626,Myofibroblasts,Alveolar macrophages,Col1a1,Cd44,1.4371891,0.0,2.060969,4.7497416,2.1446629,0.19582804,0.96195436,0.06685025705312696,0.0,5.6072144741640847e-08,3.8632735733043387e-08
24470,Alveolar fibroblasts,Endothelial,Gpc3,Flt1,1.4294041,0.0,1.4432236,7.0840816,2.1618905,0.27969694,0.95487016,0.04659842283296765,0.0,8.466280477747802e-09,4.079965264956524e-08
2752,NK cells,AT1,H2-K1,Aplp2,1.4285114,0.0,1.8923645,1.4477335,0.97506785,0.014486845,0.96036136,0.062488663047226445,0.0,9.306523048802386e-08,4.120213930242184e-08
655,Aerocytes,AT1,Gnai2,Cav1,1.4102261,0.0,1.9863863,2.8331802,1.526733,0.026771085,0.9612741,0.07106787472173895,0.0,5.6072144741640847e-08,4.5589128364958174e-08
7319,Classical monocytes,Aerocytes,Lgals3,Eng,1.4029379,0.0,1.8931993,3.1174908,1.4500216,0.084046535,0.96036977,0.06597237829456132,0.0,5.6072144741640847e-08,4.778325957648005e-08
12955,Alveolar fibroblasts,Alveolar macrophages,Timp2,Cd44,1.4023485,0.0,1.9561272,2.726847,1.7449983,0.05988389,0.9609874,0.06704473094977269,0.0,5.6072144741640847e-08,4.800646472224677e-08
30650,Alveolar fibroblasts,Myofibroblasts,Gpc3,Lrp1,1.3818817,0.0,1.2337462,6.3424544,1.963902,0.14224516,0.95136803,0.03751808655630549,0.0,5.6072144741640847e-08,5.478556303120153e-08
38891,NK cells,Non-classical monocytes,Lgals1,Ptprc,1.3718418,0.0,1.7297083,1.4082913,1.3122386,0.02318357,0.9586149,0.06213241952274786,0.0,5.6072144741640847e-08,5.955597496837099e-08
6404,AT1,Aerocytes,Sema3e,Nrp1,1.3665285,0.0,1.5805238,6.1439056,1.8637027,0.30119237,0.9567883,0.05443735160177141,0.0,1.5471852400244075e-08,6.138093057342204e-08
12424,AT1,Alveolar macrophages,Hbegf,Cd9,1.3636341,0.0,1.1618826,3.4590993,1.7286695,0.1394344,0.94996077,0.03654863932196337,0.0,5.6072144741640847e-08,6.297452615287824e-08
6731,Aerocytes,Aerocytes,Sema3f,Nrp1,1.3608887,0.0,1.5590681,5.319319,1.8779297,0.21550474,0.9565049,0.05358339696140969,0.0,3.59383677344591e-08,6.514188206536622e-08
6954,Alveolar fibroblasts,Aerocytes,Sema3c,Nrp1_Plxna2,1.3572934,0.0,1.5453905,4.2556624,1.8120745,0.16398208,0.9563212,0.05355318903284236,0.0,5.6072144741640847e-08,6.596728152707835e-08
26030,Myofibroblasts,Endothelial,Col1a2,Cd93,1.356614,0.0,1.634139,5.839142,2.32548,0.43057358,0.9574727,0.05699199215975416,0.0,2.3453355048354248e-09,6.67996212026164e-08
40471,NK cells,T-cells,H2-K1,Cd3g,1.3513855,0.0,1.6126163,1.7396084,1.2174697,0.06003051,0.95720196,0.0580813388304625,0.0,5.6072144741640847e-08,7.282276157315694e-08
40469,NK cells,T-cells,H2-K1,Cd3d,1.3455155,0.0,1.5913249,1.723536,1.2083191,0.059440296,0.95692885,0.056862647862066386,0.0,5.6072144741640847e-08,7.551111133599726e-08
29999,AT1,Myofibroblasts,Sparc,Fgfr1,1.4380755,0.0,0.91012645,4.1534863,1.9446938,0.13042405,0.94382703,0.031280701737957814,0.0,5.6072144741640847e-08,7.76471787704366e-08
16211,Classical monocytes,B-cells,Fn1,Cd79a,1.3342947,0.0,1.604513,2.389088,1.8340564,0.15864691,0.9570986,0.05808049646223893,0.0,5.6072144741640847e-08,8.626325699104982e-08
25674,Interstitial macrophages,Endothelial,C1qa,Cd93,1.3340409,0.0,1.5933965,3.061604,2.3540115,0.44507888,0.9569557,0.05717783120722432,0.0,5.6072144741640847e-08,8.659404414427017e-08
12284,AT1,Alveolar macrophages,Col4a3,Cd44,1.3296027,0.0,1.7372212,5.97252,1.7999876,0.22320248,0.9587008,0.061125674251738,0.0,2.844640298264263e-08,9.165775414531912e-08
6745,Aerocytes,Aerocytes,Gnai2,S1pr1,1.3178148,0.0,1.7347068,2.7809572,1.4647803,0.045842227,0.9586721,0.06288783992120602,0.0,5.6072144741640847e-08,1.0163070572740383e-07
12282,AT1,Alveolar macrophages,Col4a4,Cd44,1.3126502,0.0,1.6862078,4.986287,1.749882,0.17692176,0.9581067,0.05964278375098393,0.0,5.6072144741640847e-08,1.0460730004849434e-07
16683,Neutrophils,B-cells,S100a8,Cd69,2.7779603,0.0,1.310441,2.9768238,3.5502095,0.12935422,0.95274436,0.027006401348253602,0.0,5.6072144741640847e-08,1.1099541190019094e-07
32024,Interstitial macrophages,Myofibroblasts,Apoe,Lrp1,1.2942176,0.0,1.135601,1.3476241,2.0597236,0.041258402,0.94941413,0.03311358030657856,0.0,5.6072144741640847e-08,1.2160591212280774e-07
13442,Alveolar macrophages,Alveolar macrophages,Psap,Sort1,1.3754845,0.0,0.83105135,1.0432596,1.2180421,0.028821021,0.9413684,0.025393922739300093,0.0,5.6072144741640847e-08,1.465440710018856e-07
36252,Interstitial macrophages,Neutrophils,Apoe,Sorl1,1.2640603,0.0,1.013243,1.5089741,2.0825691,0.04402674,0.94660527,0.035702098989519974,0.0,5.6072144741640847e-08,1.5353870983389392e-07
6751,Aerocytes,Aerocytes,Gnai2,Ednrb,1.2626448,0.0,1.5844526,4.7172256,1.4691752,0.09688262,0.95683956,0.05791996411815536,0.0,5.6072144741640847e-08,1.5451097699974125e-07
12404,AT1,Alveolar macrophages,Vegfa,Sirpa,1.2581275,0.0,1.3529727,5.110441,1.8214002,0.23732863,0.9534582,0.04505418595044889,0.0,2.1305398848603484e-08,1.6043084762319678e-07
25841,Myofibroblasts,Endothelial,Col3a1,Itga1_Itgb1,1.2566085,0.0,1.0668584,4.3472495,1.9490278,0.06295973,0.94789344,0.03506641229831744,0.0,5.6072144741640847e-08,1.6193405944311565e-07
12279,AT1,Alveolar macrophages,Col4a2,Cd44,1.2458018,0.0,1.4850484,3.1332033,1.6378767,0.09838203,0.95548177,0.054954579099853074,0.0,5.6072144741640847e-08,1.7219595669886466e-07
2404,Myofibroblasts,AT1,Col1a2,Itga3_Itgb1,1.2342469,0.0,1.1909801,4.750171,1.9163771,0.09553947,0.9505454,0.04227024495864193,0.0,5.6072144741640847e-08,1.9146146060726018e-07
2405,Myofibroblasts,AT1,Col1a2,Itga9_Itgb1,1.2342469,0.0,1.1909801,4.750171,1.9163771,0.09553947,0.9505454,0.04227024495864193,0.0,5.6072144741640847e-08,1.9146146060726018e-07
9738,Alveolar fibroblasts,Alveolar fibroblasts,Gpc3,Igf1r,1.2750815,0.0,0.762975,6.704107,1.9083991,0.124724455,0.93896484,0.02393598188087514,0.0,5.6072144741640847e-08,1.924436437526302e-07
6362,AT1,Aerocytes,Col4a3,Cd47,1.2322557,0.0,1.5124254,6.0017786,1.4861982,0.12334525,0.95586866,0.054074908658649015,0.0,5.6072144741640847e-08,1.9456896335514125e-07
6405,AT1,Aerocytes,Fgf1,Nrp1,1.2202587,0.0,1.0240732,3.862843,1.6438946,0.18070944,0.94687337,0.03224216140080919,0.0,5.6072144741640847e-08,2.187993460551543e-07
640,Aerocytes,AT1,App,Aplp2,1.2173843,0.0,1.4517678,1.8549327,1.1786501,0.02548317,0.9549972,0.04995872519853801,0.0,5.6072144741640847e-08,2.275117383880867e-07
4319,Alveolar fibroblasts,AT2,Gpc3,Lrp2,1.2687625,0.0,0.7351208,6.248165,1.9344343,0.31198314,0.9378904,0.023056060722199425,0.0,1.0935194450405237e-08,2.2877491937536456e-07
2301,Interstitial macrophages,AT1,Apoe,Abca1,1.2167829,0.0,0.82142425,1.5045072,2.0297575,0.055721346,0.941046,0.025892319529549217,0.0,5.6072144741640847e-08,2.300427644627877e-07
6361,AT1,Aerocytes,Col4a4,Cd47,1.2153032,0.0,1.468013,5.015546,1.4360926,0.097769774,0.9552357,0.05275345668948466,0.0,5.6072144741640847e-08,2.358060154785674e-07
13242,Alveolar macrophages,Alveolar macrophages,Spp1,Cd44,1.210949,0.0,1.3801697,1.4934568,2.08241,0.13744137,0.9538978,0.03467174104872557,0.0,5.6072144741640847e-08,2.436388897116037e-07
2737,NK cells,AT1,Lgals1,Itgb1,1.2098708,0.0,1.1589149,1.5617216,1.2485446,0.02263927,0.9499,0.04308248888341727,0.0,5.6072144741640847e-08,2.4695308464642536e-07
13581,Classical monocytes,Alveolar macrophages,Fn1,Cd44,1.2097846,0.0,1.376666,1.507998,1.4354556,0.07052674,0.95384187,0.04943046860774697,0.0,5.6072144741640847e-08,2.482871273351476e-07
10965,Interstitial macrophages,Alveolar fibroblasts,Apoe,Sdc2,1.2002021,0.0,0.7541506,2.860988,2.052676,0.091062665,0.93863064,0.02445664033630716,0.0,5.6072144741640847e-08,2.660689376933905e-07
94,AT1,AT1,Vegfa,Itgb1,1.1976686,0.0,1.1428636,5.034879,1.6322656,0.09887601,0.949567,0.04020777945856828,0.0,5.6072144741640847e-08,2.717061299075431e-07
15084,Neutrophils,Alveolar macrophages,Pkm,Cd44,1.185068,0.0,1.302289,1.4446752,1.2857488,0.028700907,0.9526037,0.04582049420058258,0.0,5.6072144741640847e-08,2.9881456994702706e-07
15598,Transitioning epithelial,Alveolar macrophages,Hp,Itgb2,1.1793888,0.0,1.2086859,1.4137568,1.4008749,0.044604715,0.9508911,0.041485267503861986,0.0,5.6072144741640847e-08,3.134095934116709e-07
25789,Myofibroblasts,Endothelial,Col1a2,Itga1_Itgb1,1.175849,0.0,0.97948927,4.569629,1.8387051,0.078573845,0.9457426,0.0319750852537622,0.0,5.6072144741640847e-08,3.20485693014432e-07
15082,Neutrophils,Alveolar macrophages,Mmp9,Cd44,1.1748216,0.0,1.2714554,3.079145,1.6303142,0.19171077,0.9520598,0.03766587937748794,0.0,5.6072144741640847e-08,3.24462457139405e-07
9867,Alveolar fibroblasts,Alveolar fibroblasts,Bsg,Slc16a1,1.1744571,0.0,0.9948221,3.2548504,1.3333546,0.12458869,0.94613975,0.03380708311470352,0.0,5.6072144741640847e-08,3.2526173439882867e-07
32420,Myofibroblasts,Myofibroblasts,Col3a1,Ddr2,1.1612533,0.0,0.6907217,6.4157734,2.0056758,0.320595,0.93605095,0.022515931596613366,0.0,8.06169666991636e-09,3.7127005289738645e-07
5293,Interstitial macrophages,AT2,Apoe,Lrp2,1.1810985,0.0,0.6766415,1.2533344,2.0302558,0.09049113,0.9354318,0.02031351856747581,0.0,5.6072144741640847e-08,3.816516763621079e-07
12278,AT1,Alveolar macrophages,Col4a1,Cd44,1.1476905,0.0,1.1898131,2.1890767,1.4337858,0.059561323,0.95052236,0.04383578584218217,0.0,5.6072144741640847e-08,4.242793470516686e-07
35646,B-cells,Neutrophils,Rps19,C5ar1,1.6864438,0.0,1.0000668,1.0244485,0.60641754,0.023738949,0.9462735,0.019350214236632586,0.0,5.6072144741640847e-08,4.517719612726562e-07
6409,AT1,Aerocytes,Sema3a,Nrp1_Plxna2,1.1371276,0.0,0.7078199,6.29555,1.530469,0.33387953,0.9367789,0.021869852644076204,0.0,5.6072144741640847e-08,4.626185643350162e-07
26028,Myofibroblasts,Endothelial,Col1a1,Cd93,1.1361182,0.0,1.2361648,5.6666784,2.0001333,0.45873013,0.95141333,0.04219192850393149,0.0,8.363895030271182e-09,4.656597449910196e-07
12792,Aerocytes,Alveolar macrophages,Icam2,Itgal_Itgb2,1.1312838,0.0,1.1362922,3.4019065,1.5805113,0.09503517,0.9494288,0.041390942531361004,0.0,5.6072144741640847e-08,4.852303414320462e-07
7897,Interstitial macrophages,Aerocytes,Pf4,Thbd,1.1296575,0.0,1.139277,3.5429955,2.024571,0.32176957,0.94949174,0.020677932573883867,0.0,5.6072144741640847e-08,4.957472326232408e-07
2537,Myofibroblasts,AT1,Col1a2,Sdc1,1.1229358,0.0,0.78786105,4.6209106,1.8341417,0.2402774,0.9398781,0.02600331265217125,0.0,1.9281374169277826e-08,5.194165528499107e-07
2304,Interstitial macrophages,AT1,Apoe,Lsr,1.1709144,0.0,0.63532144,1.3664143,1.9504294,0.04469038,0.93350255,0.01842110610187466,0.0,5.6072144741640847e-08,5.265610846363585e-07
32031,Interstitial macrophages,Myofibroblasts,C1qb,Lrp1,1.1194477,0.0,0.93993545,1.8711615,1.7998061,0.13802607,0.9446752,0.029688439637224305,0.0,5.6072144741640847e-08,5.326387012946214e-07
16058,Alveolar fibroblasts,B-cells,C3,Cd19,1.5447112,0.0,1.0894092,4.9319744,2.2304654,0.31840348,0.9484076,0.01817451464241612,0.0,3.616010518484062e-09,5.508578255554912e-07
29322,Neutrophils,Interstitial macrophages,Lcn2,Fcgr3,1.1159892,0.0,1.0071219,1.3096416,1.2847209,0.07659525,0.94645196,0.03189494588780145,0.0,5.6072144741640847e-08,5.528893531201866e-07
11407,Myofibroblasts,Alveolar fibroblasts,Col3a1,Ddr1,1.1408627,0.0,0.6102892,5.2135334,1.9297961,0.20264596,0.932244,0.020883444858958794,0.0,5.0821307455623394e-08,5.748146099422236e-07
12334,AT1,Alveolar macrophages,Icam1,Itgax_Itgb2,1.1104646,0.0,1.1049613,2.6567342,1.3831563,0.06624321,0.9487533,0.04039612498977774,0.0,5.6072144741640847e-08,5.777419093772338e-07
12333,AT1,Alveolar macrophages,Icam1,Itgal_Itgb2,1.1104646,0.0,1.1049613,2.6567342,1.3831563,0.06624321,0.9487533,0.04039612498977774,0.0,5.6072144741640847e-08,5.777419093772338e-07
14633,Myofibroblasts,Alveolar macrophages,Col6a1,Cd44,1.1079881,0.0,1.0703412,2.5589712,1.4581687,0.10598454,0.9479739,0.033727964507568445,0.0,5.6072144741640847e-08,5.889561983697365e-07
39725,Alveolar fibroblasts,T-cells,Lamb2,Rpsa,1.338908,0.0,0.6416846,1.6159788,0.7934575,0.020871682,0.9338112,0.017702150736880067,0.0,5.6072144741640847e-08,6.142099025972565e-07
7155,Alveolar macrophages,Aerocytes,Spp1,S1pr1,1.0955982,0.0,1.1685464,2.7403846,2.130516,0.23334205,0.95009655,0.030161094363814717,0.0,5.6072144741640847e-08,6.390188713984822e-07
29669,Transitioning epithelial,Interstitial macrophages,Copa,Cd74,1.9907013,0.0,0.6633274,0.7874474,1.2309827,0.009927794,0.934829,0.0174144793999173,0.0,3.5576594309477056e-07,6.398120579290447e-07
30964,Alveolar macrophages,Myofibroblasts,Lpl,Lrp1,1.0948249,0.0,0.9123688,1.5153879,1.5171474,0.1044881,0.9438922,0.027721783349677544,0.0,5.6072144741640847e-08,6.427893465432538e-07
13055,Alveolar fibroblasts,Alveolar macrophages,Dcn,Tlr2,1.1889504,0.0,0.59427154,4.5546246,1.6982095,0.20644757,0.93139917,0.017748103711734905,0.0,4.750233703496657e-08,6.478396578884667e-07
6407,AT1,Aerocytes,Sema3b,Nrp1_Plxna2,1.1336102,0.0,0.6944385,4.1306067,1.5248314,0.26081064,0.9362114,0.017312008490366786,0.0,5.6072144741640847e-08,6.54191494543936e-07
6951,Alveolar fibroblasts,Aerocytes,Sema3d,Nrp1_Plxna2,1.1058694,0.0,0.588905,4.908168,1.4741803,0.23668227,0.9311088,0.017567366614577293,0.0,5.6072144741640847e-08,6.631490323109589e-07
14635,Myofibroblasts,Alveolar macrophages,Col6a3,Cd44,1.090352,0.0,1.0172707,4.367056,1.4951673,0.23614232,0.94670546,0.03378715478333035,0.0,5.6072144741640847e-08,6.721897984173456e-07
14634,Myofibroblasts,Alveolar macrophages,Col6a2,Cd44,1.0886778,0.0,1.0122325,3.4621508,1.4445612,0.12897636,0.94658005,0.035391854199599684,0.0,5.6072144741640847e-08,6.813122902081796e-07
35290,Aerocytes,Neutrophils,Gnai2,Cxcr2,1.0844097,0.0,1.0990343,3.063239,1.1997714,0.08701138,0.9486224,0.040431951538262824,0.0,5.6072144741640847e-08,7.064882060510648e-07
37292,AT2,Non-classical monocytes,Sftpd,Lair1,1.3930846,0.0,0.972814,1.4058955,1.9788673,0.17351916,0.94556683,0.015963719061288982,0.0,5.6072144741640847e-08,8.964013921854388e-07
8247,NK cells,Aerocytes,Ccl5,Ackr2,1.8000119,0.0,0.72165453,3.9003758,2.4839664,0.36770594,0.93734974,0.015939310182676972,0.0,5.6072144741640847e-08,9.012831726287763e-07
9017,AT1,Alveolar fibroblasts,Timp3,Ddr1,1.0553795,0.0,0.5573869,4.152935,1.5182118,0.110593855,0.92932355,0.019139652496020558,0.0,5.6072144741640847e-08,9.145284575657263e-07
8085,Myofibroblasts,Aerocytes,Mmp2,Pecam1,1.0507581,0.0,0.89209294,5.59853,1.6600261,0.41369972,0.9432941,0.02734691920909484,0.0,5.6072144741640847e-08,9.434962648725811e-07
6359,AT1,Aerocytes,Col4a1,Cd47,1.0503435,0.0,1.0358517,2.2183359,1.1199963,0.032914534,0.94716024,0.03869718505786971,0.0,5.6072144741640847e-08,9.532862781360735e-07
7100,Alveolar macrophages,Aerocytes,Sirpa,Cd47,1.0442683,0.0,1.0199357,1.582169,1.0922818,0.04060949,0.94677144,0.0354487444473968,0.0,5.6072144741640847e-08,1.0091927852135357e-06
12846,Aerocytes,Alveolar macrophages,Cd47,Sirpa,1.0442683,0.0,1.0199357,1.582169,1.0922818,0.04060949,0.94677144,0.0354487444473968,0.0,5.6072144741640847e-08,1.0091927852135357e-06
1249,Alveolar macrophages,AT1,Lpl,Sdc1,1.0324827,0.0,0.70914966,1.4686496,1.4570957,0.16924892,0.93683445,0.0241872016030674,0.0,5.6072144741640847e-08,1.137571533506316e-06
23740,AT1,Endothelial,Col4a3,Cd93,1.0285317,0.0,1.0419815,6.8894567,1.6554582,0.52285516,0.9473077,0.03849180976294745,0.0,5.6072144741640847e-08,1.1861326049831533e-06
