,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
1954,Interstitial macrophages,Adventitial fibroblasts,Apoe,Lrp1,1.9383702,0.0,2.4932454,1.9523228,2.5844731,0.049979337,0.9626252,0.08582773611565005,0.0,3.803147297618689e-08,6.876270224242486e-10
3632,Aerocytes,Aerocytes,Fn1,Itga6,1.9285237,0.0,2.5614154,4.95869,2.6528268,0.28913194,0.96310747,0.08383307313889787,0.0,1.2081394849282754e-09,7.208906575067688e-10
47327,Dendritic cells pDC,T-cells,B2m,Cd3g,1.9167815,0.0,3.2330163,1.6152568,1.2858895,0.043003686,0.96702844,0.09745076392965066,0.0,3.803147297618689e-08,7.668872363955568e-10
3574,Aerocytes,Aerocytes,Fn1,Itga4_Itgb1,1.8884656,0.0,2.320705,3.7580192,2.397598,0.0774138,0.96131355,0.07290706418988888,0.0,3.803147297618689e-08,9.842192156789764e-10
43603,Aerocytes,SMCs,Fn1,Itga5_Itgb1,1.8872273,0.0,2.313263,3.7543511,2.4187586,0.077165544,0.96125376,0.07766884165627011,0.0,3.803147297618689e-08,1.033533642677147e-09
43602,Aerocytes,SMCs,Fn1,Itgav_Itgb1,1.8872273,0.0,2.313263,3.7543511,2.4187586,0.077165544,0.96125376,0.07766884165627011,0.0,3.803147297618689e-08,1.033533642677147e-09
43604,Aerocytes,SMCs,Fn1,Itga3_Itgb1,1.8872273,0.0,2.313263,3.7543511,2.4187586,0.077165544,0.96125376,0.07766884165627011,0.0,3.803147297618689e-08,1.033533642677147e-09
43605,Aerocytes,SMCs,Fn1,Itga8_Itgb1,1.8872273,0.0,2.313263,3.7543511,2.4187586,0.077165544,0.96125376,0.07766884165627011,0.0,3.803147297618689e-08,1.033533642677147e-09
21418,Dendritic cells,Dendritic cells pDC,H2-Ab1,Lag3,1.8753564,0.0,1.8350534,5.5087624,1.9142679,0.19444834,0.9567031,0.055594353687702554,0.0,1.6771525532385916e-08,1.207114625818561e-09
562,Alveolar macrophages,Adventitial fibroblasts,Psap,Lrp1,1.8733692,0.0,2.3874137,2.0328403,2.086664,0.031260762,0.9618371,0.07658436941599588,0.0,3.803147297618689e-08,1.2230657767747728e-09
21417,Dendritic cells,Dendritic cells pDC,H2-Aa,Lag3,1.852928,0.0,1.809105,5.4115677,1.8124464,0.1791693,0.9564072,0.05522206406226155,0.0,2.8590688698199657e-08,1.3386749867554674e-09
2393,Lymphatic endothelial,Adventitial fibroblasts,C3,Cd81,1.8448284,0.0,3.3485842,2.392953,2.4436736,0.096143864,0.96758384,0.10775967253749195,0.0,3.803147297618689e-08,1.372994517522633e-09
47325,Dendritic cells pDC,T-cells,B2m,Cd3d,1.7799693,0.0,2.5268228,1.4471912,1.102164,0.037976827,0.9628651,0.07841118690257289,0.0,3.803147297618689e-08,2.004517714710393e-09
21036,Aerocytes,Dendritic cells pDC,Fn1,Plaur,1.7811956,0.0,1.6761128,3.8512325,2.406342,0.12073204,0.95478743,0.050184516504716344,0.0,3.803147297618689e-08,2.0590508665145953e-09
41100,B-cells,Neutrophils,Rps19,C5ar1,1.9306614,0.0,1.9093462,1.2217305,0.95745933,0.02022456,0.9575177,0.05011227554212791,0.0,3.803147297618689e-08,2.082534925175728e-09
27099,Aerocytes,Epithelial,Fn1,Sdc1,1.764604,0.0,1.5764126,3.957317,2.419745,0.22255556,0.9534452,0.05138563696931328,0.0,5.920375585767313e-09,2.2838032347076698e-09
12748,Aerocytes,Classical monocytes,Lyz2,Itgal,2.079847,0.0,1.677625,1.6914375,1.557223,0.03867776,0.9548069,0.04896600224115934,0.0,3.803147297618689e-08,2.4565149822817695e-09
6802,Alveolar macrophages,Alveolar macrophages,Lpl,Cd44,1.7283111,0.0,2.9868493,2.8746934,2.2790804,0.13642159,0.9657423,0.09741281253088455,0.0,3.803147297618689e-08,3.305681909713548e-09
40857,Aerocytes,Neutrophils,Fn1,C5ar1,1.7934093,0.0,1.7495054,3.6540284,2.4214737,0.13224615,0.9557035,0.046305774739666496,0.0,3.803147297618689e-08,3.666657358767934e-09
42605,NA,Neutrophils,Lcn2,Fcgr3,1.6859348,0.0,2.5156229,2.0362892,2.314845,0.09126122,0.96278566,0.08871883868796716,0.0,3.803147297618689e-08,4.59427151579267e-09
12040,Lymphatic endothelial,CD4 T-cells,App,Rpsa,1.6801151,0.0,2.2379408,1.0792499,0.9233915,0.010373994,0.96063256,0.07365894177177434,0.0,2.231866760966386e-07,5.074612346280972e-09
12747,Aerocytes,Classical monocytes,Lyz1,Itgal,1.8552244,0.0,1.4743248,1.7015934,1.4885166,0.04067671,0.95193654,0.04318818747102168,0.0,3.803147297618689e-08,5.3963128404810376e-09
21419,Dendritic cells,Dendritic cells pDC,H2-Eb1,Lag3,1.6544108,0.0,1.5794317,5.4346232,1.7070687,0.19566731,0.95348763,0.0480503662959462,0.0,3.803147297618689e-08,6.516584940926965e-09
1931,Interstitial macrophages,Adventitial fibroblasts,Apoe,Sdc2,1.740985,0.0,1.284197,1.9413521,2.3538873,0.0775923,0.94867766,0.042324907886849235,0.0,3.803147297618689e-08,6.714006627471863e-09
7312,Dendritic cells,Alveolar macrophages,Vim,Cd44,1.6515728,0.0,2.7193694,2.0011277,1.5476125,0.028680565,0.964156,0.08775812368519471,0.0,3.803147297618689e-08,6.8141950846884964e-09
8442,Lymphatic endothelial,Alveolar macrophages,Timp2,Cd44,1.6485323,0.0,2.7087712,2.5757947,2.0676422,0.07125873,0.96408844,0.08755091343655369,0.0,3.803147297618689e-08,6.9153751234131535e-09
25078,Interstitial macrophages,Endothelial,C1qa,Cd93,1.6169641,0.0,2.1332,2.847969,2.6703634,0.26436388,0.95971614,0.07965028212182934,0.0,5.527365411333923e-09,9.464608987096777e-09
346,Aerocytes,Adventitial fibroblasts,Fn1,Sdc2,1.7119182,0.0,1.259821,3.816044,2.3585768,0.17432065,0.9482091,0.038201334714484385,0.0,3.135447890994286e-08,1.1103866428547585e-08
5303,Lymphatic endothelial,Aerocytes,C3,Itgam,1.5983818,0.0,2.3238897,3.8606944,2.316137,0.24366118,0.96133906,0.07686175460292877,0.0,3.162185969459066e-09,1.161485934349944e-08
6941,Alveolar macrophages,Alveolar macrophages,Psap,Sort1,1.6701221,0.0,1.1953043,1.9231812,1.7948966,0.03312853,0.946903,0.03743528268164978,0.0,3.803147297618689e-08,1.198959750267622e-08
6350,Adventitial fibroblasts,Alveolar macrophages,Timp3,Cd44,1.5436131,0.0,2.3430638,2.3582013,2.0613575,0.09836725,0.96149147,0.07539349126051582,0.0,3.803147297618689e-08,2.3909168874042452e-08
27282,Alveolar macrophages,Epithelial,S100a1,Ager,1.5411136,0.0,2.2714498,2.117714,2.8413272,0.11120242,0.96091264,0.060765578425630365,0.0,3.803147297618689e-08,2.485101923731681e-08
47353,Dendritic cells pDC,T-cells,B2m,Cd247,1.5337127,0.0,1.255702,1.4370253,0.831617,0.0437329,0.94812864,0.03732805272405162,0.0,3.803147297618689e-08,2.618598132136301e-08
1962,Interstitial macrophages,Adventitial fibroblasts,C1qb,Lrp1,1.5081482,0.0,1.7927772,2.737296,2.354001,0.11210253,0.9562178,0.06442725563080257,0.0,3.803147297618689e-08,3.172204735841865e-08
6334,Adventitial fibroblasts,Alveolar macrophages,Col1a2,Cd44,1.507314,0.0,2.2165391,2.5554724,2.2051477,0.12788297,0.9604505,0.07203219092144725,0.0,3.803147297618689e-08,3.1862573192486575e-08
25464,Lymphatic endothelial,Endothelial,C3,Nrp1,1.5018477,0.0,1.9225131,2.241394,2.1608777,0.13316828,0.9576572,0.06466386089171856,0.0,3.803147297618689e-08,3.2714449151511045e-08
23185,Aerocytes,Endothelial,Thbs1,Cd36,1.4996965,0.0,2.2444468,3.2032168,1.9371741,0.11974006,0.96068746,0.0749529559017472,0.0,3.803147297618689e-08,3.358137031424748e-08
34263,Aerocytes,Lymphatic endothelial,Fn1,Dpp4,1.679317,0.0,1.0639184,3.7776256,2.2838078,0.16773507,0.94389844,0.030661302367395192,0.0,3.803147297618689e-08,3.563331253819439e-08
33392,T-cells,Interstitial macrophages,Mif,Cd74_Cxcr4,1.4866626,0.0,1.763444,0.9425645,1.1701117,0.012440233,0.95587116,0.053294236965996666,0.0,1.0975441897776212e-07,3.6120501517552966e-08
5532,NA,Aerocytes,Hp,Itgam,1.4576511,0.0,2.009265,3.1913054,1.867888,0.11527434,0.9585431,0.06873384649874115,0.0,3.803147297618689e-08,4.124106001824839e-08
2216,Lymphatic endothelial,Adventitial fibroblasts,C3,Lrp1,1.446508,0.0,1.6924174,2.4208674,2.1046634,0.118044496,0.95499593,0.05662191026540715,0.0,3.803147297618689e-08,4.3107002379304164e-08
23802,Classical monocytes,Endothelial,Lgals3,Eng,1.4403363,0.0,1.9661881,2.0000956,1.7342868,0.09364042,0.95811033,0.0679418541940674,0.0,3.803147297618689e-08,4.50283754496306e-08
4488,Dendritic cells pDC,Aerocytes,Lgals1,Itgb1,1.4371431,0.0,1.6234999,1.7570091,1.1823592,0.02426092,0.95409405,0.05320226604396622,0.0,3.803147297618689e-08,4.592027017992094e-08
47425,Endothelial,T-cells,H2-K1,Cd8b1,1.4253798,0.0,2.0180962,1.7715918,1.5211006,0.050816067,0.95863014,0.06641019495335208,0.0,3.803147297618689e-08,4.8666435311044676e-08
13516,Dendritic cells pDC,Classical monocytes,Lgals1,Ptprc,1.4199063,0.0,1.5510399,1.6614032,1.1917737,0.025365269,0.95308375,0.05278873476142465,0.0,3.803147297618689e-08,4.998458103934534e-08
8872,Neutrophils,Alveolar macrophages,Pkm,Cd44,1.407561,0.0,1.868839,2.0737715,1.5497324,0.031964008,0.9570794,0.0629193850097463,0.0,3.803147297618689e-08,5.448277673466754e-08
2394,Lymphatic endothelial,Adventitial fibroblasts,Gpc3,Cd81,1.4057934,0.0,1.9342608,2.2190638,1.9270444,0.12179934,0.9577806,0.06546104764284723,0.0,3.803147297618689e-08,5.529160596745321e-08
47423,Endothelial,T-cells,H2-K1,Cd3g,1.3973618,0.0,1.9316863,1.5151904,1.2276597,0.048109826,0.95775366,0.06122844290591592,0.0,3.803147297618689e-08,5.818546957247007e-08
5537,NA,Aerocytes,Hp,Itgb2,1.3967266,0.0,1.7902446,2.02211,1.671518,0.049850628,0.9561882,0.06514705827822628,0.0,3.803147297618689e-08,5.903043732212633e-08
29068,Lymphatic endothelial,Epithelial,App,Ager,1.3891584,0.0,1.7052788,1.6003839,2.3797636,0.072111614,0.95515835,0.046952971236274,0.0,3.803147297618689e-08,6.183298636629839e-08
21919,Epithelial,Dendritic cells pDC,Sftpd,Lair1,1.3809886,0.0,1.7796735,4.725205,2.0984995,0.36944276,0.956064,0.0670350826522772,0.0,3.2065061212081085e-09,6.360093495938119e-08
23272,Aerocytes,Endothelial,Pf4,Thbd,1.3759243,0.0,1.7571608,2.6849082,1.9864807,0.20501311,0.9557958,0.05903516502800189,0.0,1.2835115480345223e-08,6.49487778867602e-08
12703,Aerocytes,Classical monocytes,Fn1,Itga4_Itgb7,1.6465001,0.0,0.8667198,3.6113484,2.2216585,0.10553703,0.93821716,0.026369950460727525,0.0,3.803147297618689e-08,6.842481425572333e-08
25042,Interstitial macrophages,Endothelial,Apoe,Scarb1,1.6874841,0.0,0.95648605,1.6530612,2.2641833,0.048656475,0.94101244,0.026249714634035096,0.0,3.803147297618689e-08,7.013058864862515e-08
8507,Lymphatic endothelial,Alveolar macrophages,C3,Itgax,1.353837,0.0,1.3071026,2.9757423,2.049755,0.26159462,0.94910634,0.038932213198875514,0.0,6.055402357893499e-09,7.294744474296474e-08
36207,Interstitial macrophages,Lymphatic endothelial,Apoe,Lsr,1.6665053,0.0,0.82798445,1.7020364,2.2007928,0.04085768,0.9368787,0.025950969179266942,0.0,3.803147297618689e-08,7.33731916272893e-08
22900,Adventitial fibroblasts,Endothelial,Col1a2,Cd36,1.35169,0.0,1.8206874,1.8546731,1.9121538,0.11300992,0.95654005,0.06096736531356689,0.0,3.803147297618689e-08,7.442377995128649e-08
24463,Endothelial,Endothelial,Gnai2,Cav1,1.3428444,0.0,1.8029424,1.4711647,1.3899493,0.034053225,0.956336,0.06146873235013936,0.0,3.803147297618689e-08,7.871456837481516e-08
22938,Adventitial fibroblasts,Endothelial,Sparc,Eng,1.3353508,0.0,1.7328842,1.8453445,1.7573228,0.15173829,0.955501,0.058757546749202194,0.0,3.803147297618689e-08,8.236948467313077e-08
8101,Epithelial,Alveolar macrophages,Sftpd,Sirpa,1.331431,0.0,1.6074115,2.325471,1.9992479,0.19316074,0.9538755,0.05697849162265917,0.0,3.803147297618689e-08,8.423860322862971e-08
6054,T-cells,Aerocytes,Thy1,Itgam_Itgb2,1.3135707,0.0,1.6871519,3.7352176,1.8106923,0.27343884,0.95492893,0.05571773070305476,0.0,2.9168666573316623e-08,9.546370264850881e-08
47418,Endothelial,T-cells,H2-K1,Cd8a,1.3092055,0.0,1.6598039,1.8946087,1.3644288,0.07261296,0.95457596,0.05426062038482026,0.0,3.803147297618689e-08,9.931557397144037e-08
6330,Adventitial fibroblasts,Alveolar macrophages,Col1a1,Cd44,1.2922208,0.0,1.4668086,2.504337,1.8787928,0.15236887,0.9518195,0.047834435409930584,0.0,3.803147297618689e-08,1.1051975666003092e-07
9284,T-cells,Alveolar macrophages,Mif,Cd44_Cd74,1.2805476,0.0,1.4261202,2.143658,1.581691,0.04023341,0.9511703,0.04769494384382664,0.0,3.803147297618689e-08,1.1911506424371805e-07
375,Aerocytes,Adventitial fibroblasts,Pf4,Lrp1,1.2793965,0.0,1.4203337,2.6981857,1.8112454,0.109894305,0.9510758,0.046518328252477384,0.0,3.803147297618689e-08,1.1979409255265944e-07
148,Adventitial fibroblasts,Adventitial fibroblasts,Serping1,Lrp1,1.2682914,0.0,1.4022528,1.9775034,1.7441311,0.107543334,0.9507769,0.0465428128088505,0.0,3.803147297618689e-08,1.2850073565758446e-07
564,Alveolar macrophages,Adventitial fibroblasts,Lpl,Lrp1,1.2639474,0.0,1.3951801,2.2179742,1.7077398,0.10529262,0.9506584,0.04678041593438393,0.0,3.803147297618689e-08,1.3319031250855052e-07
21013,Aerocytes,Dendritic cells pDC,Thbs1,Cd47,1.2612479,0.0,1.4967501,2.8872564,1.3936385,0.049307775,0.9522807,0.0536115666553878,0.0,3.803147297618689e-08,1.368742793815158e-07
47697,Interstitial macrophages,T-cells,C1qb,C1qbp,1.2674645,0.0,0.73270094,2.3673608,1.9821465,0.07600822,0.9331657,0.024458686922944502,0.0,3.803147297618689e-08,1.372463662821178e-07
47421,Endothelial,T-cells,H2-K1,Cd3d,1.2605495,0.0,1.5097445,1.3471248,1.0439343,0.042486094,0.95247674,0.048882558260347306,0.0,3.803147297618689e-08,1.3761912656068673e-07
12041,Lymphatic endothelial,CD4 T-cells,Lamb2,Rpsa,1.3716978,0.0,0.7298617,1.2725952,0.7928668,0.025828587,0.93304455,0.02199385796271274,0.0,3.803147297618689e-08,1.4158817419739706e-07
32267,Interstitial macrophages,Interstitial macrophages,Apoe,Trem2,1.7378268,0.0,1.2648516,2.1177707,2.398776,0.098799534,0.94830686,0.02182183105245964,0.0,3.803147297618689e-08,1.4675045120354944e-07
46765,Aerocytes,T-cells,Itgb2,Thy1,1.2526464,0.0,1.5032434,2.566022,1.6143223,0.11824919,0.9523789,0.052771682285507805,0.0,3.803147297618689e-08,1.4911806881070707e-07
23296,Aerocytes,Endothelial,Slpi,Plscr1,1.5307425,0.0,0.8416823,2.2675922,2.4712574,0.06994249,0.93736213,0.02168167486400345,0.0,3.803147297618689e-08,1.4998873186761043e-07
16276,Dendritic cells pDC,Dendritic cells,B2m,Hfe,1.4270353,0.0,0.7050573,1.1261837,0.64674824,0.016260773,0.9319564,0.022169849764087375,0.0,3.803147297618689e-08,1.5958715735058855e-07
10579,Lymphatic endothelial,B-cells,C3,Cd19,1.2258499,0.0,0.7749475,2.5313435,1.8684835,0.48878378,0.9348927,0.022394688393124848,0.0,2.0353004915879466e-08,1.8287217276587614e-07
48138,T-cells,T-cells,Lck,Cd8a_Cd8b1,1.2125888,0.0,1.4518145,2.8763936,1.8575721,0.47538486,0.9515833,0.047358399606270064,0.0,2.1757431001548548e-08,2.063563222742228e-07
3630,Aerocytes,Aerocytes,Thbs1,Itga6,1.2101767,0.0,1.336608,4.378972,1.7224917,0.26929343,0.9496427,0.045593620212820575,0.0,3.803147297618689e-08,2.09302476677185e-07
18286,Aerocytes,Dendritic cells Ccr7-hi,Copa,Cd74,2.073674,0.0,0.79804343,1.0466512,1.4175467,0.014026613,0.9357808,0.019216411357670275,0.0,6.685469355926231e-08,2.305213840057247e-07
23834,Classical monocytes,Endothelial,Hspa8,Adrb2,1.1936119,0.0,1.0174861,1.0377104,0.78844637,0.015903879,0.94270515,0.029005884116997147,0.0,3.8096533957906086e-08,2.446731431914124e-07
372,Aerocytes,Adventitial fibroblasts,Thbs1,Lrp1,1.1909566,0.0,1.2763399,3.2472968,1.6588275,0.104580425,0.94852805,0.04219148528916603,0.0,3.803147297618689e-08,2.5185897574156704e-07
8729,NA,Alveolar macrophages,Mmp9,Cd44,1.1876351,0.0,1.102263,2.3087745,1.7201636,0.15752971,0.94482857,0.0355648576221018,0.0,3.803147297618689e-08,2.597533269254835e-07
6337,Adventitial fibroblasts,Alveolar macrophages,Col6a1,Cd44,1.1844164,0.0,1.0910442,2.3711302,1.609956,0.11421312,0.9445613,0.03661173413691434,0.0,3.803147297618689e-08,2.637615820802604e-07
8076,Epithelial,Alveolar macrophages,Sftpa1,Tlr2,1.7136785,0.0,1.0170813,1.81313,2.1212285,0.16889448,0.9426944,0.018252629240339265,0.0,3.803147297618689e-08,2.816731537502115e-07
21325,Classical monocytes,Dendritic cells pDC,Lgals3,Lag3,1.1740105,0.0,1.023635,5.210606,1.327806,0.13296084,0.94286764,0.03281499973703262,0.0,3.803147297618689e-08,2.856340655230968e-07
9344,T-cells,Alveolar macrophages,Il16,Cd9,1.3403072,0.0,0.6853461,1.7360535,1.5188018,0.04002382,0.93105185,0.018090695337627583,0.0,3.803147297618689e-08,2.885536342994368e-07
43595,Aerocytes,SMCs,Thbs1,Itga3_Itgb1,1.1688803,0.0,1.2071161,3.174633,1.4884235,0.0718709,0.94714963,0.04211188665365423,0.0,3.803147297618689e-08,2.97320996152834e-07
19223,Dendritic cells pDC,Dendritic cells Ccr7-hi,Grn,Cd209a,1.1639235,0.0,1.2648576,3.310534,1.5945705,0.09896418,0.948307,0.039289763315434885,0.0,3.803147297618689e-08,3.106039687573376e-07
5281,Lymphatic endothelial,Aerocytes,Timp2,Itgb1,1.1633308,0.0,1.2005132,1.8500798,1.3047369,0.03791845,0.9470122,0.03907646419940653,0.0,3.803147297618689e-08,3.1188924305105266e-07
3448,Adventitial fibroblasts,Aerocytes,Sparc,Fgfr1,1.1525239,0.0,1.1626186,2.3836007,1.4000471,0.08705756,0.9462017,0.040470075700849754,0.0,3.803147297618689e-08,3.37665297484879e-07
4495,Dendritic cells pDC,Aerocytes,Selplg,Itgam,1.141331,0.0,1.302084,3.2042341,1.341577,0.07470198,0.94901335,0.04328532502355082,0.0,3.803147297618689e-08,3.778328627202315e-07
6798,Alveolar macrophages,Alveolar macrophages,Spp1,Cd44,1.1409386,0.0,0.93949765,2.376854,1.6902758,0.1293437,0.9405132,0.020618517625281472,0.0,3.803147297618689e-08,3.8223726548505923e-07
22899,Adventitial fibroblasts,Endothelial,Col1a1,Cd36,1.136597,0.0,1.2048512,1.8035378,1.5857987,0.13464807,0.9471026,0.04032509043523014,0.0,3.803147297618689e-08,3.9490186517968503e-07
35480,Endothelial,Lymphatic endothelial,H2-K1,Aplp2,1.1362603,0.0,1.1264248,0.9127424,0.72208285,0.011984874,0.945391,0.03798092294534572,0.0,1.2790669693131976e-07,3.956554229941419e-07
44168,Classical monocytes,SMCs,Lgals3,Mcam,1.1326771,0.0,0.8773518,2.2679715,1.2255859,0.08437774,0.9385696,0.028054409698388804,0.0,3.803147297618689e-08,4.140294007952042e-07
4787,Endothelial,Aerocytes,Gnai2,Ednrb,1.128256,0.0,1.2193339,2.4974911,1.1603732,0.05983662,0.9474011,0.04325723316475127,0.0,3.803147297618689e-08,4.3136377223199967e-07
12133,NA,CD4 T-cells,S100a8,Cd69,2.0648155,0.0,0.7889193,1.2835077,2.7999427,0.13434519,0.93543446,0.015884875379493603,0.0,3.803147297618689e-08,4.3308040371870845e-07
27299,Alveolar macrophages,Epithelial,Lpl,Sdc1,1.1192479,0.0,0.8992033,2.3482764,1.538322,0.20869672,0.93927497,0.030544627858969584,0.0,3.803147297618689e-08,4.68312617212244e-07
24571,Endothelial,Endothelial,Gnai2,S1pr1,1.1184878,0.0,1.192768,1.4811081,1.1748247,0.05367555,0.9468496,0.04180227700874932,0.0,3.803147297618689e-08,4.725435909110015e-07
16273,Dendritic cells pDC,Dendritic cells,B2m,Klrd1,1.408255,0.0,0.6081178,0.8923353,0.60091263,0.015736796,0.9271141,0.015285645444107656,0.0,3.981871626144128e-08,4.801393040024487e-07
48955,Alveolar macrophages,Transitioning epithelial,Psap,Celsr1,1.5688009,0.0,0.60102266,2.4224117,1.6798033,0.08813876,0.9267166,0.015264082202088827,0.0,3.803147297618689e-08,4.827997253919978e-07
9311,T-cells,Alveolar macrophages,Thy1,Itgax_Itgb2,1.1050501,0.0,1.0577042,2.149544,1.440362,0.08320188,0.9437431,0.03594311630799397,0.0,3.803147297618689e-08,5.488848502371836e-07
32413,Interstitial macrophages,Interstitial macrophages,Apoe,Abca1,1.6708546,0.0,0.8546251,1.6891453,2.2405438,0.058096718,0.93780863,0.014442751506682297,0.0,3.803147297618689e-08,5.752009228618452e-07
22992,Adventitial fibroblasts,Endothelial,Col1a2,Cd93,1.0974882,0.0,1.1740876,1.9640068,1.8210983,0.20776981,0.94645095,0.04031153821395809,0.0,3.803147297618689e-08,5.916810831141709e-07
2004,Interstitial macrophages,Adventitial fibroblasts,Apoe,Lrp4,1.6675739,0.0,0.8345301,1.7488348,2.2564547,0.102823935,0.93711114,0.014226046205493805,0.0,3.803147297618689e-08,6.108553958227869e-07
6338,Adventitial fibroblasts,Alveolar macrophages,Col6a2,Cd44,1.089092,0.0,0.75878054,2.2951417,1.501991,0.11614402,0.93424815,0.0235408627253439,0.0,3.803147297618689e-08,6.413135822272989e-07
349,Aerocytes,Adventitial fibroblasts,Pf4,Sdc2,1.0820113,0.0,0.7315719,2.6872149,1.5806597,0.17060955,0.9331176,0.02245063657700464,0.0,3.803147297618689e-08,6.794937121560487e-07
4497,Dendritic cells pDC,Aerocytes,Selplg,Itgb2,1.0804067,0.0,1.1601499,2.0350385,1.1452069,0.032305025,0.9461475,0.04096811436859326,0.0,3.803147297618689e-08,6.89269626210883e-07
27050,Aerocytes,Epithelial,Thbs1,Sdc4,1.0778753,0.0,0.92175406,2.978761,1.433588,0.082028635,0.9399775,0.030840349544267794,0.0,3.803147297618689e-08,7.00241121237402e-07
47229,Dendritic cells Ccr7-hi,T-cells,H2-Aa,Cd4,1.5301466,0.0,0.75267315,1.7332231,1.5797877,0.06719158,0.9339995,0.013425886059016073,0.0,3.803147297618689e-08,7.657646365363475e-07
47133,Dendritic cells,T-cells,H2-Ab1,Cd4,1.7209802,0.0,0.8556164,1.9899914,1.6813548,0.08172279,0.9378424,0.013422940366749613,0.0,3.803147297618689e-08,7.669732718588608e-07
3456,Adventitial fibroblasts,Aerocytes,Serping1,Selp,1.0587823,0.0,0.6804924,3.5838857,1.498857,0.40931427,0.9308234,0.01971445283599314,0.0,3.803147297618689e-08,7.994356935994572e-07
7738,Endothelial,Alveolar macrophages,Col4a1,Cd44,1.0516354,0.0,0.62822133,1.9337184,1.3679233,0.07076588,0.92820543,0.019185588375732684,0.0,3.803147297618689e-08,8.637274425146832e-07
6336,Adventitial fibroblasts,Alveolar macrophages,Lamc1,Cd44,1.0464474,0.0,0.6101379,2.2244558,1.4121668,0.10985896,0.9272261,0.01981374788905313,0.0,3.803147297618689e-08,8.932290888072182e-07
27098,Aerocytes,Epithelial,Thbs1,Sdc1,1.046257,0.0,0.8226099,3.377599,1.4894099,0.20728512,0.93668586,0.02750239747674219,0.0,3.803147297618689e-08,8.958257041277864e-07
32788,NA,Interstitial macrophages,Hp,Cd163,1.1126176,0.0,0.7688857,2.068861,1.5978196,0.19981307,0.93465334,0.012744271038035666,0.0,3.803147297618689e-08,9.091770447183456e-07
47234,Dendritic cells Ccr7-hi,T-cells,H2-Eb1,Cd4,1.4193797,0.0,0.6929211,1.8288631,1.6029449,0.077376634,0.9314038,0.012328237027127934,0.0,3.803147297618689e-08,9.771649758671079e-07
1949,Interstitial macrophages,Adventitial fibroblasts,Apoe,Vldlr,1.6304315,0.0,0.6070202,1.6914176,2.179882,0.088791534,0.9270531,0.012258396643025353,0.0,3.803147297618689e-08,9.857155275484081e-07
26619,Transitioning epithelial,Endothelial,Lhb,Ramp2,1.0302973,0.0,0.5428118,3.8591945,1.6246386,0.6958156,0.9231814,0.016242931338705545,0.0,3.803147297618689e-08,9.92686408494561e-07
8546,Lymphatic endothelial,Alveolar macrophages,Dcn,Tlr2,1.3387845,0.0,0.77101755,2.127615,1.8542485,0.19086647,0.93473786,0.012138047767528208,0.0,3.803147297618689e-08,1.0102123870661056e-06
