,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
55741,Interstitial macrophages,Myofibroblasts,Apoe,Lrp1,1.707103,0.0,1.8226962,1.3752004,1.9646937,0.01611321,0.967274,0.06019221001009291,0.0,2.312477785879692e-08,7.097364289780232e-10
18759,Myofibroblasts,Alveolar macrophages,Timp3,Cd44,1.6961153,0.0,2.8489902,2.2348547,2.0002627,0.040077712,0.97365135,0.09393981289046055,0.0,2.312477785879692e-08,7.753730152047217e-10
34069,Dendritic cells,Dendritic cells pDC,H2-Aa,Lag3,1.6663907,0.0,1.5932916,3.7930884,1.8585927,0.09273387,0.96507674,0.05183470044777841,0.0,3.091759323581111e-09,9.312078094990338e-10
16834,Alveolar macrophages,Alveolar macrophages,Lpl,Cd44,1.641676,0.0,2.6824784,2.500227,2.0499477,0.07455131,0.9728677,0.08694429486616156,0.0,1.2302572886551012e-08,1.1354367520531427e-09
12050,SMCs,Aerocytes,Sparc,Eng,1.633761,0.0,2.44601,1.880691,1.6138511,0.046851356,0.9716228,0.08345916111378031,0.0,2.312477785879692e-08,1.179569466720476e-09
11141,Myofibroblasts,Aerocytes,Timp3,Kdr,1.6271112,0.0,2.5918944,3.275685,2.1750283,0.10972982,0.9724106,0.08865800103911453,0.0,1.0245569518214187e-09,1.2634217148508493e-09
8720,Adventitial fibroblasts,Aerocytes,Col1a2,Cd36,1.5519693,0.0,2.405108,2.006107,1.7996054,0.04644786,0.9713894,0.08008784795218873,0.0,2.312477785879692e-08,1.8211194799673756e-09
18444,Lymphatic endothelial,Alveolar macrophages,Timp2,Cd44,1.5417951,0.0,2.376977,2.3629265,1.8212754,0.032954827,0.9712255,0.07667160000827947,0.0,2.312477785879692e-08,1.9431509457935204e-09
34071,Dendritic cells,Dendritic cells pDC,H2-Eb1,Lag3,1.5392503,0.0,1.4461973,3.8467007,1.8791652,0.10530189,0.9634071,0.047676455852952014,0.0,1.3162100243041607e-09,1.9744875673718127e-09
43941,Transitioning epithelial,Epithelial,S100a1,Ager,1.5237566,0.0,1.9942197,2.3071563,2.6283102,0.05894684,0.9686679,0.05382454461303533,0.0,2.312477785879692e-08,2.2146424023045137e-09
16080,Adventitial fibroblasts,Alveolar macrophages,Col1a2,Cd44,1.5110655,0.0,2.2829854,2.2596445,1.9233414,0.044938464,0.97065634,0.07502264338872189,0.0,2.312477785879692e-08,2.4491922794004993e-09
73210,Dendritic cells pDC,SMCs,Lgals1,Itgb1,1.5080396,0.0,1.9215319,1.3663666,1.1162246,0.011105321,0.96809953,0.06611330908549702,0.0,2.312477785879692e-08,2.498005346473273e-09
61349,Dendritic cells pDC,NK cells,Lgals1,Ptprc,1.5037601,0.0,1.9035423,1.3158903,1.1255078,0.01125697,0.967954,0.06395716969667856,0.0,2.312477785879692e-08,2.6101965810225317e-09
9708,Classical monocytes,Aerocytes,Lgals3,Eng,1.4812998,0.0,2.091886,1.9676569,1.5958383,0.047381673,0.96938545,0.07298644456158107,0.0,2.312477785879692e-08,3.0783957123098296e-09
37677,Interstitial macrophages,Endothelial,C1qa,Cd93,1.4731786,0.0,1.8575869,3.45992,2.544575,0.31323153,0.9675728,0.061851008627773464,0.0,1.7613808833252062e-11,3.23633128747682e-09
33337,AT2,Dendritic cells pDC,Sftpd,Lair1,1.4580057,0.0,1.937401,3.667166,2.2071908,0.1658646,0.9682263,0.07319216015948107,0.0,6.881268366768298e-11,3.7423535146700555e-09
15987,AT2,Alveolar macrophages,Sftpa1,Tlr2,1.8787022,0.0,1.169434,1.6721616,2.222479,0.06729214,0.9594729,0.03488631195262263,0.0,2.312477785879692e-08,4.548534613209881e-09
21423,Neutrophils,B-cells,S100a8,Cd69,2.8163297,0.0,1.7479751,2.3073137,2.9407728,0.09907901,0.96660495,0.034692054086315115,0.0,1.977740094703178e-09,4.662223765287248e-09
54954,Alveolar macrophages,Myofibroblasts,Psap,Lrp1,1.4300445,0.0,1.4556757,1.3883185,1.3656981,0.0117513165,0.9635221,0.044453601745193076,0.0,2.312477785879692e-08,4.679684001080303e-09
20793,Classical monocytes,B-cells,Fn1,Cd79a,1.4086527,0.0,1.6836449,2.11921,2.0270734,0.11112263,0.9659944,0.05783081242691081,0.0,2.6959662418693293e-09,6.31456369400584e-09
11080,Myofibroblasts,Aerocytes,Col1a1,Cd36,1.4041779,0.0,1.9288828,2.0022032,1.6067433,0.05297677,0.9681585,0.06746358743147776,0.0,2.312477785879692e-08,6.877517683908939e-09
11779,Peribronchial fibroblasts,Aerocytes,Thbs1,Cd36,1.3724061,0.0,1.8265054,2.0869808,1.6884904,0.0680666,0.96730703,0.05695604692023792,0.0,2.0661941932125144e-08,9.19731470732534e-09
55907,Lymphatic endothelial,Myofibroblasts,C3,Lrp1,1.3706453,0.0,1.3769892,2.5770152,1.8788629,0.039907105,0.9625328,0.04473002198538377,0.0,2.312477785879692e-08,9.403834165432274e-09
18740,Myofibroblasts,Alveolar macrophages,Col1a1,Cd44,1.3632741,0.0,1.8309414,2.2557404,1.7304794,0.051255208,0.96734536,0.06314200838174802,0.0,2.312477785879692e-08,1.0229349294523067e-08
16001,AT2,Alveolar macrophages,Sftpd,Sirpa,1.3558068,0.0,1.5506742,2.0308008,2.03831,0.084669724,0.96461695,0.05557889809854052,0.0,5.6269967106713515e-09,1.1035540122438327e-08
10857,Lymphatic endothelial,Aerocytes,C4b,Nrp1,1.3513386,0.0,1.7124721,2.6757493,1.904514,0.06892731,0.9662722,0.050850289785098764,0.0,1.9158230154315446e-08,1.15389998890103e-08
54441,Adventitial fibroblasts,Myofibroblasts,Serping1,Lrp1,1.3373197,0.0,1.3328427,1.5600233,1.4300294,0.026075633,0.9619408,0.042381288669796985,0.0,2.312477785879692e-08,1.3515733845113641e-08
16989,Alveolar macrophages,Alveolar macrophages,Psap,Sort1,1.334583,0.0,1.0360771,1.5595877,1.2761767,0.020759452,0.9570523,0.03044030414957308,0.0,2.312477785879692e-08,1.3897779682500611e-08
18509,Lymphatic endothelial,Alveolar macrophages,C3,Itgax,1.3269373,0.0,1.1952567,3.1217313,1.91417,0.12106637,0.95989543,0.03667631719336168,0.0,4.695540238182294e-10,1.5250467556734928e-08
55749,Interstitial macrophages,Myofibroblasts,C1qb,Lrp1,1.3199693,0.0,1.3098586,2.910891,2.0775456,0.08501143,0.9616211,0.045870529566605735,0.0,5.383758623205758e-09,1.6299186013405103e-08
19310,Neutrophils,Alveolar macrophages,Pkm,Cd44,1.3019522,0.0,1.6433786,1.7877604,1.4279212,0.02003786,0.9655946,0.05617259865097423,0.0,2.312477785879692e-08,1.934433883887763e-08
22658,Endothelial,CD4 T-cells,H2-K1,Cd3g,1.2828012,0.0,1.5329746,1.5629579,1.2459896,0.027457457,0.96442056,0.050005093431972264,0.0,2.312477785879692e-08,2.3559563126880258e-08
22656,Endothelial,CD4 T-cells,H2-K1,Cd3d,1.2647341,0.0,1.4744966,1.5695221,1.1963582,0.027092889,0.9637472,0.04866828142509551,0.0,2.312477785879692e-08,2.8346356471974652e-08
16427,Aerocytes,Alveolar macrophages,Icam2,Itgal_Itgb2,1.2590928,0.0,1.2541895,2.3950365,1.6768928,0.06563769,0.9608116,0.044899059925982525,0.0,2.312477785879692e-08,2.992498484736599e-08
10174,Endothelial,Aerocytes,Sema3c,Nrp1_Plxna1,1.2553196,0.0,1.3882258,2.1342354,1.7681712,0.063584544,0.9626791,0.042615938189337586,0.0,2.312477785879692e-08,3.1328579146283216e-08
10173,Endothelial,Aerocytes,Sema3c,Nrp1_Plxna2,1.2553196,0.0,1.3882258,2.1342354,1.7681712,0.063584544,0.9626791,0.042615938189337586,0.0,2.312477785879692e-08,3.1328579146283216e-08
67679,Endothelial,Non-classical monocytes,B2m,Hfe,1.5224284,0.0,1.1173307,1.2896194,0.9287033,0.012841851,0.95857745,0.023082853932129402,0.0,2.312477785879692e-08,3.142926280573043e-08
10386,Epithelial,Aerocytes,Alcam,Nrp1,1.2499976,0.0,1.370254,1.9365859,1.4014081,0.041020423,0.9624443,0.047331382706167165,0.0,2.312477785879692e-08,3.304936727839383e-08
18559,Lymphatic endothelial,Alveolar macrophages,Dcn,Tlr2,1.3459178,0.0,0.8045359,2.0774398,1.6356502,0.06228033,0.9515431,0.022429944958828725,0.0,2.312477785879692e-08,3.459704340775143e-08
11784,Peribronchial fibroblasts,Aerocytes,Thbs1,Cd47,1.2375671,0.0,1.5207784,1.8134227,1.4399645,0.028787605,0.9642832,0.048082883977986254,0.0,2.312477785879692e-08,3.52964482550771e-08
19335,Neutrophils,Alveolar macrophages,Hp,Itgb2,1.2374232,0.0,1.2245603,1.7209527,1.424324,0.030387217,0.96035904,0.042922531732659835,0.0,2.312477785879692e-08,3.5440174820284495e-08
73800,Lymphatic endothelial,SMCs,Timp2,Itgb1,1.2342272,0.0,1.420896,1.7552202,1.3157609,0.016948009,0.9630947,0.048735935645754055,0.0,2.312477785879692e-08,3.62376475685718e-08
54956,Alveolar macrophages,Myofibroblasts,Lpl,Lrp1,1.2081865,0.0,1.1617794,1.921195,1.5530208,0.046585884,0.95934504,0.037566997444823565,0.0,2.312477785879692e-08,4.4795519276531404e-08
38581,Non-classical monocytes,Endothelial,Gnai2,Cav1,1.2080144,0.0,1.437504,1.4116154,1.2526898,0.014270583,0.9633007,0.0519375666848228,0.0,2.312477785879692e-08,4.4879691610447526e-08
935,Endothelial,AT1,H2-K1,Aplp2,1.2054572,0.0,1.2826328,0.88549817,1.0421891,0.0061724945,0.96123165,0.037060300767605726,0.0,3.405829469126235e-08,4.5983541702237925e-08
72133,Adventitial fibroblasts,SMCs,Col1a2,Itga1_Itgb1,1.2034975,0.0,1.3647105,1.6519382,1.4178269,0.023110956,0.962371,0.047656774233441127,0.0,2.312477785879692e-08,4.6844861863586035e-08
36182,Adventitial fibroblasts,Endothelial,Col1a2,Cd93,1.2034056,0.0,1.3644357,2.1498656,1.7932978,0.09792225,0.96236736,0.04279701253286342,0.0,2.2173374541808414e-09,4.6931580477226374e-08
47439,Neutrophils,Interstitial macrophages,Lcn2,Fcgr3,1.2030717,0.0,1.3015113,1.9727576,1.7430394,0.06685174,0.96150297,0.04261965073018814,0.0,2.312477785879692e-08,4.710533852186346e-08
64853,Interstitial macrophages,Neutrophils,Apoe,Sorl1,1.5753449,0.0,1.0975379,1.3751266,1.862245,0.022694541,0.95822114,0.020616410264960434,0.0,2.312477785879692e-08,5.022600105386803e-08
17188,Classical monocytes,Alveolar macrophages,Fn1,Cd44,1.1948307,0.0,1.3157297,1.8819947,1.4467597,0.03968528,0.96170354,0.04432615258494349,0.0,2.312477785879692e-08,5.214633358389185e-08
51533,Interstitial macrophages,Lymphatic endothelial,Apoe,Lsr,1.5111009,0.0,0.74395794,1.427382,1.7351099,0.023595281,0.94970614,0.022611134282012526,0.0,2.312477785879692e-08,5.242608383227178e-08
33978,Classical monocytes,Dendritic cells pDC,Lgals3,Lag3,1.1898571,0.0,1.0419687,3.628464,1.3243089,0.08404754,0.95716864,0.03321731792535422,0.0,2.312477785879692e-08,5.566678851470066e-08
10022,Dendritic cells pDC,Aerocytes,Selplg,Esam,1.1897366,0.0,1.4148533,2.2419274,1.4466078,0.04950056,0.9630189,0.04898959389749571,0.0,2.312477785879692e-08,5.586146689115726e-08
22974,Lymphatic endothelial,CD4 T-cells,Lamb2,Rpsa,1.3716978,0.0,0.7298617,1.3223188,0.8760003,0.014217572,0.9492473,0.021843537858566093,0.0,2.312477785879692e-08,5.803295505258256e-08
10856,Lymphatic endothelial,Aerocytes,C4a,Nrp1,1.1773889,0.0,1.1250618,3.762879,1.6547743,0.16368529,0.9587141,0.031241173901893668,0.0,2.5841870588630643e-09,6.212388607812289e-08
7945,SMCs,Adventitial fibroblasts,Sparc,Fgfr1,1.2232473,0.0,0.71679145,1.4194064,1.1267643,0.024287049,0.9488103,0.02082563303009002,0.0,2.312477785879692e-08,6.402582216415833e-08
61493,Endothelial,NK cells,B2m,Klrd1,1.5134922,0.0,1.0705397,1.142917,1.0183047,0.011884177,0.95771974,0.01902427449234754,0.0,2.312477785879692e-08,7.184277571276873e-08
10588,Interstitial macrophages,Aerocytes,Pf4,Thbd,1.1613588,0.0,1.3485014,2.7050617,1.971991,0.14032604,0.96215403,0.039353282103417896,0.0,2.006057216626072e-10,7.225263674181967e-08
16212,Adventitial fibroblasts,Alveolar macrophages,Bgn,Tlr2,1.1911918,0.0,0.6985658,1.5660193,1.2313334,0.046231244,0.94818115,0.019388431503554154,0.0,2.312477785879692e-08,7.637749356156928e-08
74049,Myofibroblasts,SMCs,Col3a1,Itga1_Itgb1,1.1467593,0.0,1.2609706,1.4673223,1.2188423,0.018702919,0.960913,0.04520786508685636,0.0,2.312477785879692e-08,8.444867333566125e-08
19308,Neutrophils,Alveolar macrophages,Mmp9,Cd44,1.1429278,0.0,1.1569763,2.561006,1.5865788,0.1168534,0.95926416,0.0375716500520127,0.0,5.294383299030509e-09,8.83579813290889e-08
55774,Interstitial macrophages,Myofibroblasts,Apoe,Lrp4,1.5463368,0.0,0.9378856,1.4720862,1.8949702,0.034741316,0.9549588,0.017907421788257754,0.0,2.312477785879692e-08,8.928958807584051e-08
67813,Epithelial,Non-classical monocytes,Lyz1,Itgal,1.1259706,0.0,1.0168875,1.7397925,1.8703864,0.05325941,0.9566664,0.02202193176344939,0.0,2.312477785879692e-08,1.0298750139448618e-07
73037,Classical monocytes,SMCs,Lgals3,Mcam,1.1258887,0.0,0.8115233,1.9145606,1.2579933,0.058445245,0.95174205,0.023741898639754115,0.0,2.312477785879692e-08,1.0313406920273736e-07
9318,Alveolar fibroblasts,Aerocytes,Adm,Ramp2,1.3101699,0.0,1.0600473,2.039247,1.8183585,0.15073249,0.9575199,0.017065333901920356,0.0,4.587732570543658e-09,1.0610052715102916e-07
25759,Lymphatic endothelial,Classical monocytes,C3,Itgam,1.1979797,0.0,0.65906703,2.5806403,1.6902798,0.059231292,0.9467325,0.021417230247948206,0.0,2.312477785879692e-08,1.0729461298085808e-07
40567,Alveolar macrophages,Epithelial,Lpl,Sdc1,1.1209956,0.0,0.8559103,2.2098486,1.4753783,0.112548836,0.9529504,0.028673262486781318,0.0,1.668955699398536e-08,1.0835193669356757e-07
73961,Lymphatic endothelial,SMCs,Rarres2,Ccrl2,1.3772851,0.0,0.9237515,2.100695,1.8743807,0.05096122,0.9546311,0.016668724100507997,0.0,2.312477785879692e-08,1.1736305685601738e-07
36967,Classical monocytes,Endothelial,Hspa8,Adrb2,1.1129677,0.0,0.8095104,0.93996215,0.77336144,0.009694072,0.951685,0.01713451402179769,0.0,2.312477785879692e-08,1.1754085246453729e-07
74609,Peribronchial fibroblasts,SMCs,Lum,Itgb1,1.1113341,0.0,1.1961995,2.479878,1.678048,0.07324881,0.95991063,0.03907343281201761,0.0,1.3647984897520764e-08,1.197949173493448e-07
16083,Adventitial fibroblasts,Alveolar macrophages,Col6a1,Cd44,1.1105319,0.0,1.0578886,1.8292186,1.3182667,0.03759322,0.9574784,0.03620000751562262,0.0,2.312477785879692e-08,1.2093267117151553e-07
19952,SMCs,Alveolar macrophages,Hbegf,Cd9,1.3289359,0.0,0.9213357,2.1234493,1.4536974,0.065518,0.95457435,0.015629094966502898,0.0,2.312477785879692e-08,1.440945042715137e-07
46347,Interstitial macrophages,Interstitial macrophages,Apoe,Trem2,1.5359157,0.0,0.88053125,1.6420643,1.8611684,0.037133336,0.9535821,0.015483774222096895,0.0,2.312477785879692e-08,1.4903834934667688e-07
21202,Lymphatic endothelial,B-cells,C3,Cd19,1.2266898,0.0,0.7784403,2.8148475,1.8291451,0.16477345,0.95077723,0.015214489933543041,0.0,4.294967133833516e-10,1.5805968234168559e-07
334,Aerocytes,AT1,App,Aplp2,1.0829244,0.0,1.0884067,1.1229725,1.0903721,0.009672516,0.9580536,0.030486993934367466,0.0,2.312477785879692e-08,1.59090607084705e-07
16486,Aerocytes,Alveolar macrophages,Cd47,Sirpa,1.0805209,0.0,1.0994357,1.7127745,1.1000655,0.021146696,0.9582557,0.03853587936725799,0.0,2.312477785879692e-08,1.6553722937095137e-07
9425,Alveolar macrophages,Aerocytes,Sirpa,Cd47,1.0805209,0.0,1.0994357,1.7127745,1.1000655,0.021146696,0.9582557,0.03853587936725799,0.0,2.312477785879692e-08,1.6553722937095137e-07
27822,Alveolar macrophages,Dendritic cells,Copa,Cd74,1.9834394,0.0,0.8759167,1.0848287,1.3952945,0.009565211,0.95346564,0.014976985613017317,0.0,2.312477785879692e-08,1.6598733073449673e-07
11678,Non-classical monocytes,Aerocytes,Gnai2,Ednrb,1.0803947,0.0,1.1668525,2.43944,1.1777246,0.040388614,0.9594299,0.04173931044505061,0.0,2.312477785879692e-08,1.6644332395680904e-07
34344,Endothelial,Dendritic cells pDC,H2-K1,Cd8b1,1.0741585,0.0,0.8576542,1.2788916,0.9042192,0.021361258,0.952996,0.034253737496684124,0.0,2.312477785879692e-08,1.769443711933047e-07
52358,Myofibroblasts,Lymphatic endothelial,Timp3,Ddr1,1.091712,0.0,0.5971047,2.2184985,1.3358765,0.044921108,0.94418734,0.018767431846495992,0.0,2.312477785879692e-08,1.8224933174396321e-07
9705,Classical monocytes,Aerocytes,Tgfb1,Acvrl1,1.0607598,0.0,0.9311608,1.9325659,1.3071632,0.03889567,0.9548038,0.033093752095288566,0.0,2.312477785879692e-08,2.026830083794739e-07
22680,Endothelial,CD4 T-cells,B2m,Cd247,1.4626958,0.0,0.80456156,1.2394176,0.83553886,0.020142088,0.9515438,0.014006417479510067,0.0,2.312477785879692e-08,2.069749133794807e-07
38512,Neutrophils,Endothelial,Il1b,Adrb2,1.0592726,0.0,0.7603424,2.0184474,1.8439156,0.070781514,0.95022386,0.01542564041721031,0.0,1.6499249244753847e-08,2.0708471866698483e-07
24224,Aerocytes,Classical monocytes,Icam2,Itgam_Itgb2,1.0757742,0.0,0.5815836,2.3357916,1.5162742,0.08884968,0.9434893,0.01941994382448342,0.0,1.2044565241161543e-08,2.0872231735926761e-07
74019,Myofibroblasts,SMCs,Col1a1,Itga1_Itgb1,1.0557061,0.0,1.09449,1.6480341,1.2249649,0.026359528,0.95816547,0.039922771206920615,0.0,2.312477785879692e-08,2.1440241114379525e-07
38167,Myofibroblasts,Endothelial,Col1a1,Cd93,1.0556141,0.0,1.0942698,2.1459618,1.6004357,0.11168662,0.9581614,0.0358220128573419,0.0,4.641799081577818e-09,2.146412903861082e-07
8617,Adventitial fibroblasts,Aerocytes,Col1a2,Itga3_Itgb1,1.0532541,0.0,0.91614366,1.356995,1.1703808,0.015514613,0.9544517,0.029173776517266062,0.0,2.312477785879692e-08,2.2128016107730519e-07
38532,Neutrophils,Endothelial,Slpi,Plscr1,1.2110206,0.0,0.76497555,1.899049,1.7707808,0.04857422,0.95036733,0.013663704027394532,0.0,2.312477785879692e-08,2.2697102868851417e-07
20925,Dendritic cells pDC,B-cells,Lgals1,Cd69,1.2157508,0.0,0.6928177,1.3026563,1.0267782,0.02404159,0.94797784,0.013595763662295311,0.0,2.312477785879692e-08,2.3055251923777897e-07
9012,Aerocytes,Aerocytes,Sema3f,Nrp1,1.0473596,0.0,0.6859657,2.477428,1.3561665,0.10621594,0.9477322,0.019150671348714406,0.0,2.312477785879692e-08,2.3866507753703153e-07
26375,Neutrophils,Classical monocytes,Hp,Itgam,1.0541046,0.0,0.56784415,1.6617079,1.2637056,0.041133296,0.94284856,0.01854327048413222,0.0,2.312477785879692e-08,2.4046487560975427e-07
10534,Interstitial macrophages,Aerocytes,Apoe,Scarb1,1.5123293,0.0,0.7507185,1.266815,1.7405754,0.021104507,0.9499217,0.013373042021202557,0.0,2.312477785879692e-08,2.439175787255942e-07
9263,Alveolar fibroblasts,Aerocytes,Fgf7,Nrp1,1.0395527,0.0,0.6596026,1.873009,1.3057451,0.06104929,0.94675297,0.021377557056145555,0.0,2.312477785879692e-08,2.6031904861292186e-07
19798,SMCs,Alveolar macrophages,Col4a1,Cd44,1.0366077,0.0,0.83177936,1.7554266,1.2884802,0.032926265,0.9523051,0.024274622653229178,0.0,2.312477785879692e-08,2.6911212037715303e-07
55737,Interstitial macrophages,Myofibroblasts,Apoe,Vldlr,1.5034664,0.0,0.70193934,1.2994847,1.7672303,0.027969312,0.9482994,0.012924406719301292,0.0,2.312477785879692e-08,2.695996094927979e-07
34061,Dendritic cells,Dendritic cells pDC,H2-Ab1,Cd4,1.5781717,0.0,0.7040484,2.0876791,1.7135671,0.06701035,0.9483729,0.01280015670366238,0.0,2.294356139539899e-08,2.7679793277436044e-07
8776,Adventitial fibroblasts,Aerocytes,Mmp2,Pecam1,1.0251269,0.0,0.98819417,2.0888565,1.4233279,0.12023859,0.95606923,0.03006765941058633,0.0,2.312477785879692e-08,3.074756233910538e-07
12067,SMCs,Aerocytes,Pgf,Nrp1,1.0545663,0.0,0.71030194,2.729138,1.41427,0.13865925,0.94858897,0.01230534261901122,0.0,2.312477785879692e-08,3.140830864301248e-07
54620,Aerocytes,Myofibroblasts,App,Lrp1,1.0178266,0.0,0.9096088,1.3049982,0.9972281,0.014244833,0.9542959,0.02963551506216478,0.0,2.312477785879692e-08,3.298584946733651e-07
8892,Aerocytes,Aerocytes,App,Tspan12,1.0150261,0.0,0.901917,2.0446618,1.1150757,0.05132105,0.9541103,0.028648568423411954,0.0,2.312477785879692e-08,3.3755378857431013e-07
34060,Dendritic cells,Dendritic cells pDC,H2-Aa,Cd4,1.4979258,0.0,0.6652828,2.042269,1.584107,0.063039266,0.9469687,0.012091008543580927,0.0,2.312477785879692e-08,3.3805002881489496e-07
16084,Adventitial fibroblasts,Alveolar macrophages,Col6a2,Cd44,1.0139736,0.0,0.7625491,1.823642,1.2493994,0.04086675,0.95029235,0.023858799067569873,0.0,2.312477785879692e-08,3.4014521467930077e-07
54182,AT1,Myofibroblasts,Gpc3,Lrp1,1.0115569,0.0,0.9013034,1.7909944,1.7658863,0.030508377,0.9540954,0.02623958087270863,0.0,2.312477785879692e-08,3.4832878123102614e-07
21602,SMCs,B-cells,Myl9,Cd69,1.0694039,0.0,0.5963407,2.66774,1.8287003,0.12456721,0.9441536,0.012019310474359777,0.0,4.350739473010686e-10,3.484417758962151e-07
17105,CD4 T-cells,Alveolar macrophages,Mif,Cd44_Cd74,1.010349,0.0,0.75146294,1.4398087,1.078141,0.015915452,0.94994533,0.024642041656725927,0.0,2.312477785879692e-08,3.53967871428997e-07
37472,Epithelial,Endothelial,Icam1,Cav1,1.0089457,0.0,0.8977714,1.6546361,1.4776635,0.035134166,0.95400935,0.02127295962477148,0.0,2.312477785879692e-08,3.579848072039511e-07
23083,Myofibroblasts,CD4 T-cells,Lama2,Rpsa,1.3638873,0.0,0.6916704,1.3854761,0.9338086,0.02235171,0.94793695,0.011900516940070058,0.0,2.312477785879692e-08,3.597354925845328e-07
