,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
51773,Lymphatic endothelial,Lymphatic endothelial,C3,Lrp1,14.576346,0.0,54.15476,3.766461,,0.10589461,0.97978586,8.323566124817026e-08,0.0,,1.083832901032655e-08
18509,Lymphatic endothelial,Alveolar macrophages,C3,Itgax,14.468059,0.0,48.272854,4.386291,,0.31491232,0.97861534,8.323566124817026e-08,0.0,,1.1035540122438327e-08
34533,Epithelial,Dendritic cells pDC,Sftpd,Lair1,14.12125,0.0,91.37494,6.042163,,0.31645927,0.9843655,2.121584247627244e-07,0.0,,1.2483380295697293e-08
25759,Lymphatic endothelial,Classical monocytes,C3,Itgam,14.002303,0.0,22.974218,3.6655061,,0.14288934,0.9692972,4.994139841166428e-08,0.0,,1.2955891118448404e-08
25551,Interstitial macrophages,Classical monocytes,Apoe,Trem2,27.790388,0.0,33.714306,1.828815,,0.06507482,0.97451854,2.5710572397882256e-08,0.0,,1.3659311857320627e-08
18375,Interstitial macrophages,Alveolar macrophages,Apoe,Abca1,27.77299,0.0,31.801563,1.8450228,,0.05293991,0.9737832,2.5710572397882256e-08,0.0,,1.3659311857320627e-08
37656,Interstitial macrophages,Endothelial,Apoe,Scarb1,27.725508,0.0,26.581745,1.6644279,,0.04236653,0.9713948,2.5710572397882256e-08,0.0,,1.3659311857320627e-08
41924,Interstitial macrophages,Epithelial,Apoe,Ldlr,27.739258,0.0,28.09337,1.857305,,0.066384405,0.97215325,2.5710572397882256e-08,0.0,,1.3659311857320627e-08
41909,Interstitial macrophages,Epithelial,Apoe,Lrp2,27.710499,0.0,24.93172,1.8514102,,0.08035378,0.9704908,2.5710572397882256e-08,0.0,,1.3659311857320627e-08
55774,Interstitial macrophages,Myofibroblasts,Apoe,Lrp4,27.726091,0.0,26.645775,1.7329444,,0.066410504,0.97142816,2.5710572397882256e-08,0.0,,1.3659311857320627e-08
6606,Interstitial macrophages,Adventitial fibroblasts,Apoe,Vldlr,27.71393,0.0,25.308859,1.7565511,,0.06471614,0.97070503,2.5710572397882256e-08,0.0,,1.3659311857320627e-08
73961,Lymphatic endothelial,SMCs,Rarres2,Ccrl2,22.635014,0.0,31.118324,3.4957023,,0.1259214,0.97350454,2.5479362220339153e-08,0.0,,1.437546074486333e-08
14542,Lymphatic endothelial,Alveolar fibroblasts,Rarres2,Cmklr1,22.55635,0.0,24.106031,3.5277073,,0.20503202,0.97000474,2.5479362220339153e-08,0.0,,1.437546074486333e-08
67536,Dendritic cells pDC,Non-classical monocytes,B2m,Hfe,13.703162,0.0,22.852144,1.621367,-inf,0.020380225,0.9692178,3.310929802280981e-08,0.0,,1.480365455572759e-08
79536,Interstitial macrophages,Transitioning epithelial,Apoe,Lrp6,27.679026,0.0,21.471657,1.7008836,,0.04124742,0.9682746,2.5710572397882256e-08,0.0,,1.5664381300932406e-08
18104,Epithelial,Alveolar macrophages,Sftpd,Sirpa,13.563731,0.0,64.039536,2.4877806,,0.1614964,0.981381,1.2318877372551644e-07,0.0,,1.5874116759577174e-08
34071,Dendritic cells,Dendritic cells pDC,H2-Eb1,Lag3,13.0108385,0.0,44.00636,5.7383842,,0.16798595,0.9776253,5.456560171597741e-08,0.0,,2.017304426130209e-08
41979,Lymphatic endothelial,Epithelial,Dcn,Met,22.766941,0.0,18.685528,2.4792829,,0.117283255,0.966069,2.5294394078227683e-08,0.0,,2.3779510161588745e-08
20164,Transitioning epithelial,Alveolar macrophages,Hp,Itgb2,11.119375,0.0,45.05223,1.9893746,,0.07188186,0.9778808,4.7351844542568505e-08,0.0,,2.599613474938576e-08
31897,Lymphatic endothelial,Dendritic cells Ccr7-hi,App,Rpsa,11.060459,0.0,88.27594,1.6787226,,0.014904121,0.9840978,1.7923410668152791e-07,0.0,,2.623096863161865e-08
18444,Lymphatic endothelial,Alveolar macrophages,Timp2,Cd44,10.759842,0.0,102.07506,4.064083,inf,0.12975574,0.9851951,1.9884072332807466e-07,0.0,,2.748707025385126e-08
17193,Classical monocytes,Alveolar macrophages,Vim,Cd44,10.612831,0.0,99.99968,2.2473395,,0.041829612,0.98504466,2.3121013592059993e-07,0.0,,2.8782632851577086e-08
14539,Lymphatic endothelial,Alveolar fibroblasts,Gpc3,Cd81,10.599566,0.0,112.33804,2.7389417,-inf,0.07991478,0.9858778,2.2196173253656805e-07,0.0,,2.9096983407231074e-08
49882,Alveolar macrophages,Lymphatic endothelial,Psap,Lrp1,10.526936,0.0,38.005604,1.6164453,,0.024439149,0.97596455,4.7166876408548477e-08,0.0,,2.986074198625813e-08
16989,Alveolar macrophages,Alveolar macrophages,Psap,Sort1,10.175505,0.0,24.609163,1.8711526,,0.03896302,0.9703038,3.773350148279305e-08,0.0,,3.353251658069515e-08
26987,Transitioning epithelial,Classical monocytes,Hp,Itgam,10.415153,0.0,16.905294,1.740763,,0.08262537,0.96438915,1.775694222897817e-08,0.0,,3.445192803490516e-08
34061,Dendritic cells,Dendritic cells pDC,H2-Ab1,Cd4,19.976397,0.0,25.019545,2.4524662,,0.12437348,0.9705411,1.7017069648694543e-08,0.0,,3.7470474733522846e-08
21202,Lymphatic endothelial,B-cells,C3,Cd19,13.872849,0.0,15.942644,3.8149343,,0.32235172,0.96336854,1.6647133358142172e-08,0.0,,3.953799024620172e-08
46773,Lymphatic endothelial,Interstitial macrophages,C3,C3ar1,13.899198,0.0,17.373825,4.412776,,0.4334568,0.96485555,1.6647133358142172e-08,0.0,,3.953799024620172e-08
22594,Dendritic cells pDC,CD4 T-cells,B2m,Klrd1,13.720937,0.0,23.795807,1.4695673,-inf,0.018396776,0.96981573,1.6554649285461312e-08,0.0,,4.143386721411762e-08
22598,Dendritic cells pDC,CD4 T-cells,B2m,Cd247,13.590502,0.0,16.870901,1.6378639,-inf,0.03630274,0.96435416,1.6554649285461312e-08,0.0,,4.143386721411762e-08
37677,Interstitial macrophages,Endothelial,C1qa,Cd93,9.725234,0.0,42.357353,2.8788662,inf,0.31739,0.9772038,7.121273325739795e-08,0.0,,4.175459474647061e-08
52635,NK cells,Lymphatic endothelial,Ccl5,Sdc4,9.388552,0.0,46.524033,1.3013916,,0.040610045,0.9782258,3.995311912839435e-08,0.0,,5.140520030012997e-08
31898,Lymphatic endothelial,Dendritic cells Ccr7-hi,Lamb2,Rpsa,9.048483,0.0,20.285757,2.0416415,,0.03361988,0.96739024,4.217273676414224e-08,0.0,,6.005520892088717e-08
34060,Dendritic cells,Dendritic cells pDC,H2-Aa,Cd4,16.750658,0.0,20.91406,2.3869214,,0.10683821,0.9678679,1.424254746288018e-08,0.0,,6.366099189116181e-08
42890,NK cells,Epithelial,Ccl5,Sdc1,8.832071,0.0,28.894749,1.6314082,,0.08014654,0.97253144,2.663541310698551e-08,0.0,,6.413260802874838e-08
52734,NK cells,Lymphatic endothelial,Ccl5,Dpp4,8.680467,0.0,24.09195,1.9771271,,0.07849662,0.9699962,1.775694222897817e-08,0.0,,6.640261419707489e-08
47143,NA,Interstitial macrophages,Lcn2,Fcgr3,8.60704,0.0,35.306805,1.5042481,,0.08930686,0.9750853,1.923668738626096e-08,0.0,,6.861371705765089e-08
8757,Adventitial fibroblasts,Aerocytes,Sparc,Eng,8.590363,0.0,51.65557,1.7344222,,0.06941484,0.97931266,9.618342953030253e-08,0.0,,6.939904066402846e-08
51446,Interstitial macrophages,Lymphatic endothelial,C1qb,Lrp1,8.531044,0.0,30.045935,2.6745262,inf,0.11478526,0.97304845,4.439235439003672e-08,0.0,,7.087334700487744e-08
16834,Alveolar macrophages,Alveolar macrophages,Lpl,Cd44,8.429878,0.0,69.18246,2.7134614,-inf,0.16403875,0.98207384,1.525987017036006e-07,0.0,,7.423708086695678e-08
65392,NK cells,Neutrophils,Ccl5,Ccr1,8.407574,0.0,15.446706,1.3152447,,0.07334669,0.9628068,1.775694222897817e-08,0.0,,7.601793972630979e-08
41272,Dendritic cells pDC,Epithelial,B2m,Tfrc,13.5085535,0.0,12.520175,1.5060284,-inf,0.030335393,0.9588575,1.6554649285461312e-08,0.0,,7.880352077841323e-08
34615,Interstitial macrophages,Dendritic cells pDC,Apoe,Lrp8,27.620077,0.0,14.991117,2.9197772,,0.19046916,0.9622671,1.2855286364199511e-08,0.0,,8.308365254754413e-08
73800,Lymphatic endothelial,SMCs,Timp2,Itgb1,8.280848,0.0,30.377234,3.1299212,inf,0.044394687,0.9731919,6.362904006837405e-08,0.0,,8.444867333566125e-08
33141,Transitioning epithelial,Dendritic cells Ccr7-hi,Scgb1a1,Lmbr1l,1053.094,0.0,277.26794,1.9131817,,0.06773927,0.99096453,0.0,1.0,,1.0803698493882145e-07
34065,Dendritic cells,Dendritic cells pDC,H2-Eb1,Cd4,12.4199295,0.0,15.402224,2.3384209,,0.10976412,0.9627552,1.0913120819580287e-08,0.0,,1.4008984720270267e-07
79023,Dendritic cells pDC,Transitioning epithelial,Psap,Celsr1,9.19645,0.001,11.79973,2.6242034,-inf,0.09075381,0.9576725,1.072815267208024e-08,0.0,,1.4194312413633952e-07
50756,Dendritic cells pDC,Lymphatic endothelial,Psap,Ar,9.173517,0.001,10.986655,1.6438195,-inf,0.04066144,0.95620155,1.072815267208024e-08,0.0,,1.4194312413633952e-07
18122,Epithelial,Alveolar macrophages,Hbegf,Cd9,9.610984,0.0,10.651077,1.9329517,inf,0.074731104,0.9555474,1.054318452451177e-08,0.0,,1.4626750236496706e-07
10857,Lymphatic endothelial,Aerocytes,C4b,Nrp1,7.551735,0.0,56.60378,3.8926375,-0.9817991,0.19329059,0.98021924,1.0580177146569505e-07,0.0,,1.5195756774183228e-07
9708,Classical monocytes,Aerocytes,Lgals3,Eng,7.5517216,0.0,43.584957,1.9694237,-inf,0.07584529,0.97751987,1.0339718599919302e-07,0.0,,1.5214749295420464e-07
16080,Adventitial fibroblasts,Alveolar macrophages,Col1a2,Cd44,7.500228,0.0,56.058388,2.6138859,,0.10176715,0.9801252,1.0288852368748957e-07,0.0,,1.5463093196483338e-07
16097,Adventitial fibroblasts,Alveolar macrophages,Timp3,Cd44,7.391116,0.0,54.51804,2.3684535,24.0587,0.07192762,0.97985196,1.0288852368748957e-07,0.0,,1.6583889475724292e-07
52060,Lymphatic endothelial,Lymphatic endothelial,Bsg,Slc16a1,7.3098793,0.0,25.36657,4.2825885,24.909845,0.16540758,0.9707374,3.583757806937253e-08,0.0,,1.7464316483516644e-07
16212,Adventitial fibroblasts,Alveolar macrophages,Bgn,Tlr2,7.294712,0.0,12.832383,1.7268081,,0.08687628,0.9593406,2.608050868172884e-08,0.0,,1.7736493091913664e-07
8720,Adventitial fibroblasts,Aerocytes,Col1a2,Cd36,7.2205954,0.0,51.616795,2.0687323,,0.0805252,0.979305,9.054190196287754e-08,0.0,,1.8224933174396321e-07
5042,Adventitial fibroblasts,Adventitial fibroblasts,Sparc,Fgfr1,7.0590444,0.0,10.9361515,1.3447971,,0.03305954,0.956105,2.2196177687688655e-08,0.0,,1.922853588990479e-07
51780,Lymphatic endothelial,Lymphatic endothelial,Serping1,Lrp1,6.8742514,0.0,23.438604,1.7527946,-5.7153587,0.043858107,0.9695935,3.976815099163726e-08,0.0,,2.0522368577119314e-07
33978,Classical monocytes,Dendritic cells pDC,Lgals3,Lag3,6.5182233,0.0,20.396847,5.5915346,-inf,0.14036418,0.96747625,3.976815099163726e-08,0.0,,2.4565693468275333e-07
9318,Alveolar fibroblasts,Aerocytes,Adm,Ramp2,6.5144095,0.0,16.674376,2.072609,3.7407455,0.21579497,0.9641522,1.6277197067316095e-08,0.0,,2.4618021058984195e-07
30235,Adventitial fibroblasts,Dendritic cells Ccr7-hi,Lama2,Rpsa,8.701483,0.0,8.559647,1.2476883,,0.030285759,0.9506665,1.054318452451177e-08,0.0,,2.4618021058984195e-07
51727,Lymphatic endothelial,Lymphatic endothelial,H2-K1,Aplp2,6.4835353,0.0,35.290234,2.0000167,-5.9255114,0.018558554,0.9750796,5.992967749540276e-08,0.0,,2.498639500591008e-07
17713,Dendritic cells pDC,Alveolar macrophages,Il16,Cd9,9.552719,0.0,8.477678,1.7730881,inf,0.035651654,0.95044035,1.054318452451177e-08,0.0,,2.519853394355069e-07
51779,Lymphatic endothelial,Lymphatic endothelial,Gpc3,Lrp1,6.353291,0.0,21.361002,2.6623385,-inf,0.074811764,0.96819514,2.774522195565135e-08,0.0,,2.6744857862367407e-07
49114,Adventitial fibroblasts,Lymphatic endothelial,Efemp2,Aqp1,8.285087,0.0,9.53788,2.5569391,,0.079992644,0.95314306,8.693503045063602e-09,0.0,,2.743363179385247e-07
8796,Adventitial fibroblasts,Aerocytes,Timp3,Kdr,6.224962,0.0,36.50416,3.223534,13.25506,0.14341216,0.97548723,6.996419841101711e-08,0.0,,2.875777535662192e-07
73037,Classical monocytes,SMCs,Lgals3,Mcam,6.0545325,0.0,9.993234,1.8629324,-inf,0.077234976,0.95417356,2.3860890974543764e-08,0.0,,3.114396597648897e-07
22966,Lymphatic endothelial,CD4 T-cells,H2-K1,Cd3g,6.047451,0.0,27.370216,1.8706489,-28.434563,0.046960596,0.97179806,4.494725879497075e-08,0.0,,3.126661769800678e-07
12367,Transitioning epithelial,Aerocytes,Lhb,Ramp2,6.181014,0.0,8.946159,4.5180697,2.207646,0.48369387,0.9516919,8.138598599894833e-09,0.0,,3.1329380502350427e-07
36967,Classical monocytes,Endothelial,Hspa8,Adrb2,6.0417485,0.0,10.431626,1.0596273,-inf,0.013610212,0.95510316,2.2751082117256193e-08,0.0,,3.1420384338717724e-07
10865,Lymphatic endothelial,Aerocytes,Gpc3,Flt1,6.035856,0.0,14.559907,2.777683,-inf,0.15869033,0.96173364,2.2196177687688655e-08,0.0,,3.154375975342614e-07
79885,Lymphatic endothelial,Transitioning epithelial,Gpc3,Igf1r,5.9640975,0.0,13.022474,3.1126928,-inf,0.1162289,0.95962644,2.2196177687688655e-08,0.0,,3.2827016228658075e-07
50312,Classical monocytes,Lymphatic endothelial,Hspa8,Lrp2,5.96758,0.0,8.777998,1.6325905,-inf,0.04080643,0.95125383,7.58369415411023e-09,0.0,,3.3987844730999974e-07
49884,Alveolar macrophages,Lymphatic endothelial,Lpl,Lrp1,5.89758,0.0,19.543615,1.9009047,-inf,0.08170855,0.9667972,3.051974406653878e-08,0.0,,3.42097458030124e-07
22964,Lymphatic endothelial,CD4 T-cells,H2-K1,Cd3d,5.896556,0.0,24.629702,1.9891284,-16.849648,0.046891294,0.9703158,3.995311912839435e-08,0.0,,3.4274986075585153e-07
18450,Lymphatic endothelial,Alveolar macrophages,Gas6,Axl,5.843028,0.0,22.318363,3.230914,23.503124,0.135401,0.96886325,4.439235439003672e-08,0.0,,3.5430146329265454e-07
40567,Alveolar macrophages,Epithelial,Lpl,Sdc1,5.812657,0.0,17.878923,2.3763902,-inf,0.1847321,0.96533823,3.6623692656297385e-08,0.0,,3.600046133800592e-07
23004,Lymphatic endothelial,CD4 T-cells,Lgals1,Cd69,14.056559,0.0,12.243005,1.9066933,,0.040469456,0.95841366,7.213757856578363e-09,0.0,,4.002509923671238e-07
16076,Adventitial fibroblasts,Alveolar macrophages,Col1a1,Cd44,5.665697,0.0,30.159925,2.471431,42.245216,0.099040896,0.9730981,6.011464562470137e-08,0.0,,4.0528668950475546e-07
10759,Lymphatic endothelial,Aerocytes,Timp2,Itga3,7.476198,0.0,7.1050444,3.2463942,inf,0.08808909,0.94611096,7.953630451368393e-09,0.0,,4.371062417980232e-07
16427,Aerocytes,Alveolar macrophages,Icam2,Itgal_Itgb2,5.480328,0.0,19.627205,3.0492194,3.5724788,0.1180179,0.96686566,4.8831589612265466e-08,0.0,,4.495034757593181e-07
76330,Lymphatic endothelial,T-cells,H2-K1,Cd8b1,5.4606595,0.0,16.713099,1.4990997,0.6524439,0.034519747,0.9641923,9.988280081395795e-09,0.0,,4.5657875228495824e-07
10856,Lymphatic endothelial,Aerocytes,C4a,Nrp1,5.4214954,0.0,27.207006,4.321587,14.0800705,0.27850655,0.971716,4.688942420739012e-08,0.0,,4.68937163484789e-07
10588,Interstitial macrophages,Aerocytes,Pf4,Thbd,5.4056535,0.0,25.762999,2.1816456,,0.17124818,0.97095686,2.4415795402263784e-08,0.0,,4.72162202486431e-07
8719,Adventitial fibroblasts,Aerocytes,Col1a1,Cd36,5.386065,0.0,27.770308,1.9262774,2.9133244,0.07836799,0.97199625,5.2900888531351393e-08,0.0,,4.790643973054359e-07
12325,Transitioning epithelial,Aerocytes,Alcam,Nrp1,5.3655615,0.0,26.435133,2.7408056,9.456134,0.08553348,0.9713178,5.771005993848211e-08,0.0,,4.864455149992708e-07
51788,Lymphatic endothelial,Lymphatic endothelial,Gnai2,Cav1,5.3503017,0.0,27.405169,1.6976004,28.538506,0.024835374,0.9718156,4.66119720060778e-08,0.0,,4.914081083393635e-07
17188,Classical monocytes,Alveolar macrophages,Fn1,Cd44,5.232282,0.0,24.04131,1.926167,-inf,0.0564055,0.9699656,5.5490442371708065e-08,0.0,,5.244892736674402e-07
36182,Adventitial fibroblasts,Endothelial,Col1a2,Cd93,5.2202725,0.0,19.844276,1.894562,,0.13294207,0.9670414,2.880878876664458e-08,0.0,,5.279637359127618e-07
49948,Alveolar macrophages,Lymphatic endothelial,Lpl,Lrp2,5.294286,0.0,7.717662,2.2158985,-inf,0.22284527,0.94818085,6.103948962340524e-09,0.0,,5.590518536080784e-07
17194,Classical monocytes,Alveolar macrophages,Pkm,Cd44,5.1342525,0.0,22.657404,2.0487862,-8.761608,0.032781247,0.96908987,5.5490442371708065e-08,0.0,,5.612853577610279e-07
79635,Interstitial macrophages,Transitioning epithelial,C1qb,C1qbp,7.7496624,0.0,6.4981112,2.143744,inf,0.05242766,0.94378877,8.878471193316336e-09,0.0,,5.694856840241522e-07
73797,Lymphatic endothelial,SMCs,Col3a1,Itga1_Itgb1,5.102707,0.0,17.025095,1.5848308,,0.03050719,0.9645102,2.8115158237992546e-08,0.0,,5.726961265238286e-07
72133,Adventitial fibroblasts,SMCs,Col1a2,Itga1_Itgb1,5.021234,0.0,16.68281,1.679724,,0.034818657,0.9641609,3.2924329883520936e-08,0.0,,6.097678122508658e-07
21670,Transitioning epithelial,B-cells,Hp,Cd22,10.162032,0.0,6.7883964,1.6697412,,0.11516058,0.9449369,5.918980813061391e-09,0.0,,6.35350714119848e-07
48092,Transitioning epithelial,Interstitial macrophages,Hp,Cd163,10.455309,0.0,18.510323,2.4199328,,0.30884206,0.9659142,5.918980813061391e-09,0.0,,6.35350714119848e-07
51175,Epithelial,Lymphatic endothelial,Icam1,Cav1,4.903795,0.0,21.640684,2.2560663,-5.0191574,0.08376639,0.9683948,2.3305986546207895e-08,0.0,,6.584378542798356e-07
20793,Classical monocytes,B-cells,Fn1,Cd79a,4.8938627,0.0,21.736027,1.5619295,-inf,0.10434933,0.968462,4.66119720060778e-08,0.0,,6.645072950733877e-07
39763,Adventitial fibroblasts,Epithelial,Col1a2,Sdc1,4.883007,0.0,14.48725,2.2768145,,0.114604995,0.9616415,2.4693247615892857e-08,0.0,,6.690837503401308e-07
18430,Lymphatic endothelial,Alveolar macrophages,Col6a1,Cd44,4.815233,0.0,18.153738,2.4123244,32.491833,0.082142964,0.96559256,3.699362893206965e-08,0.0,,6.901978126646658e-07
8617,Adventitial fibroblasts,Aerocytes,Col1a2,Itga3_Itgb1,4.787344,0.0,12.967769,1.4808232,,0.027065005,0.9595448,1.646216521276335e-08,0.0,,7.019711525857783e-07
48728,Adventitial fibroblasts,Lymphatic endothelial,Col1a2,Itga9_Itgb1,4.776314,0.0,12.792569,1.4714386,,0.026699346,0.95927995,1.646216521276335e-08,0.0,,7.061892444251516e-07
24224,Aerocytes,Classical monocytes,Icam2,Itgam_Itgb2,4.7761045,0.0,7.3648667,2.8006077,-5.1086607,0.13565692,0.9470192,1.8311846663472417e-08,0.0,,7.069820113655364e-07
51974,Lymphatic endothelial,Lymphatic endothelial,Col3a1,Ddr1,4.732037,0.0,11.016697,2.9180112,,0.08751042,0.9562587,1.4057579316611807e-08,0.0,,7.251107593818383e-07
51956,Lymphatic endothelial,Lymphatic endothelial,Gpc3,Lrp2,5.7499967,0.0,8.435338,2.9773326,-inf,0.20403555,0.95032233,5.549044514297847e-09,0.0,,7.435222061179632e-07
17990,Epithelial,Alveolar macrophages,Vegfa,Cd44,4.633248,0.0,15.584616,2.519286,26.628204,0.13763414,0.9629657,9.24840748961653e-09,0.0,,7.785270947099426e-07
51439,Interstitial macrophages,Lymphatic endothelial,Pf4,Lrp1,4.6296306,0.0,14.486999,1.9013784,,0.096779265,0.96164113,1.0173248229169547e-08,0.0,,7.802196270227955e-07
38532,Neutrophils,Endothelial,Slpi,Plscr1,4.6628723,0.0,6.3081145,0.6820565,-inf,0.022501087,0.94299644,5.364076364813436e-09,0.0,,7.811653321987155e-07
52931,Neutrophils,Lymphatic endothelial,Slpi,Plscr4,4.6430645,0.0,5.9677567,0.85609823,-inf,0.03382727,0.94148725,5.364076364813436e-09,0.0,,7.811653321987155e-07
18706,Lymphatic endothelial,Alveolar macrophages,Gas6,Mertk,4.952124,0.0,5.7806334,2.817235,23.29712,0.16667458,0.9406035,5.549044514297847e-09,0.0,,8.018709407296337e-07
51728,Lymphatic endothelial,Lymphatic endothelial,App,Aplp2,4.555391,0.0,20.303808,2.1654403,6.0063496,0.024997467,0.96740425,3.773350148279305e-08,0.0,,8.070568271965465e-07
10391,Epithelial,Aerocytes,Vegfa,Nrp1,4.553881,0.0,15.23415,2.633131,11.7852745,0.14859642,0.962558,9.618343785643016e-09,0.0,,8.082122717714913e-07
