,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
32765,Lymphatic endothelial,Lymphatic endothelial,Gpc3,Cd81,2.2375293,0.0,4.869345,7.008547,2.9698472,0.14894055,0.9672483,0.14542620694422576,0.0,6.751704068904453e-08,3.1528444516981114e-09
6424,Transitioning epithelial,AT2,Scgb1a1,Lrp2,2.9606302,0.0,2.4926891,2.1899774,3.2764256,0.037737582,0.9548128,0.0714293363596539,0.0,6.751704068904453e-08,4.0622557363503774e-09
20546,Lymphatic endothelial,Endothelial,C3,Nrp1,2.1811762,0.0,3.8985648,4.3488636,2.990856,0.12737381,0.9635374,0.11200401428441649,0.0,6.751704068904453e-08,4.3695648598989695e-09
40571,NK cells,Neutrophils,Ccl5,Ccr1,2.2227042,0.0,2.3035533,3.0037017,2.9326606,0.18514039,0.9530797,0.0747837994688444,0.0,6.751704068904453e-08,4.3695648598989695e-09
33265,NK cells,Lymphatic endothelial,Ccl5,Dpp4,2.2510006,0.0,2.5212407,3.0866604,2.9223301,0.16858602,0.9550579,0.06847396959699173,0.0,6.751704068904453e-08,5.493151967118326e-09
44678,Non-classical monocytes,T-cells,B2m,Cd3g,2.1205022,0.0,3.5298994,1.7630277,1.5806367,0.05150204,0.96175164,0.10801986171918021,0.0,6.751704068904453e-08,5.648304687869893e-09
2916,NK cells,AT1,Ccl5,Sdc1,2.2147326,0.0,2.242227,2.53163,2.783235,0.12453397,0.9524727,0.06831768614353853,0.0,6.751704068904453e-08,5.6579062631073386e-09
44676,Non-classical monocytes,T-cells,B2m,Cd3d,2.1118026,0.0,3.4758978,1.7462356,1.5674441,0.05043668,0.9614671,0.10583187766160589,0.0,6.751704068904453e-08,5.864790724690713e-09
43482,AT1,T-cells,App,Rpsa,2.108489,0.0,3.924379,1.2665255,1.1521614,0.011206476,0.9636532,0.1194676357170507,0.0,3.05028690238401e-07,5.919762875797035e-09
39069,Non-classical monocytes,NK cells,B2m,Klrd1,2.0957649,0.0,3.3763454,2.1098285,1.5242149,0.041073017,0.96092516,0.09709231287271872,0.0,6.751704068904453e-08,6.1997805902656695e-09
18375,AT1,Endothelial,Sparc,Eng,2.0509782,0.0,3.4316328,4.529011,2.841389,0.22234213,0.96122897,0.10409830398425188,0.0,1.6181742415127876e-08,7.999484121489207e-09
6973,Alveolar macrophages,Alveolar macrophages,Vim,Cd44,2.0267625,0.0,4.082737,1.3633233,1.7445543,0.020663336,0.9643397,0.11723346690213078,0.0,6.751704068904453e-08,9.053631505266955e-09
6516,AT1,Alveolar macrophages,Timp3,Cd44,2.0248728,0.0,4.0756745,3.5177083,2.5504122,0.07217306,0.96430993,0.11778892383144493,0.0,6.751704068904453e-08,9.274995585756713e-09
8987,Myofibroblasts,Alveolar macrophages,Col1a2,Cd44,2.0176535,0.0,4.048695,4.9000726,2.9115193,0.14254723,0.96419543,0.11694040870564422,0.0,6.751704068904453e-08,9.805477434047979e-09
6512,AT1,Alveolar macrophages,Vegfa,Cd44,1.9891887,0.0,3.942319,4.8596716,2.596794,0.14602283,0.96373296,0.11260087793616351,0.0,6.751704068904453e-08,1.1690179951636752e-08
8743,Lymphatic endothelial,Alveolar macrophages,C3,Itgax,1.9847558,0.0,2.6776235,4.161131,2.748417,0.14959705,0.95633185,0.08045013679679397,0.0,6.751704068904453e-08,1.2308283164063727e-08
8765,Lymphatic endothelial,Alveolar macrophages,C3,Lrp1,1.9340808,0.0,2.3626304,4.0167217,2.5833764,0.08471293,0.95364267,0.07184991864075914,0.0,6.751704068904453e-08,1.499841004414732e-08
6972,Alveolar macrophages,Alveolar macrophages,Lpl,Cd44,1.931057,0.0,3.7250743,1.7609537,2.464932,0.07166147,0.9627293,0.11119393283182957,0.0,6.751704068904453e-08,1.5101113250327806e-08
6850,AT2,Alveolar macrophages,Sftpd,Sirpa,1.9121767,0.0,2.8856976,1.4849712,2.55772,0.0924347,0.9578681,0.08555350352339158,0.0,6.751704068904453e-08,1.6808688668181188e-08
20862,Myofibroblasts,Endothelial,Col1a2,Cd36,1.868896,0.0,3.4040546,4.8523445,2.6849127,0.18730697,0.96107835,0.10170761107232892,0.0,4.2198994312741363e-08,2.0098101591365864e-08
155,AT1,AT1,Icam1,Cav1,1.8127365,0.0,3.2860136,4.027242,2.3874176,0.10759987,0.96041286,0.10114246405778055,0.0,6.751704068904453e-08,2.6388403845848273e-08
42905,NK cells,Non-classical monocytes,Lgals1,Ptprc,1.8020017,0.0,3.1386812,1.5264122,1.6230152,0.022575248,0.95953155,0.09896935672326114,0.0,6.751704068904453e-08,2.7755257820425543e-08
7046,Alveolar macrophages,Alveolar macrophages,Psap,Lrp1,1.7942687,0.0,2.150065,1.2068594,1.5371801,0.020331081,0.9515136,0.06475159132063454,0.0,6.751704068904453e-08,2.86922175618848e-08
2955,NK cells,AT1,Gzma,F2r,1.7923983,0.0,1.8994032,4.232982,2.894863,0.33312812,0.9485728,0.06043309430298383,0.0,1.7641594713801914e-08,2.9009158668604275e-08
2902,NK cells,AT1,H2-K1,Aplp2,1.7756519,0.0,2.9640172,1.3958504,1.1211572,0.013563183,0.95840514,0.08597899075989712,0.0,1.423224993245977e-07,3.062890494574458e-08
8983,Myofibroblasts,Alveolar macrophages,Col1a1,Cd44,1.7743981,0.0,3.1396227,4.7717686,2.570642,0.15336116,0.9595374,0.09119555452492062,0.0,6.751704068904453e-08,3.095992173849999e-08
8692,Lymphatic endothelial,Alveolar macrophages,Timp2,Cd44,1.7532134,0.0,3.0604537,2.6289868,2.0841298,0.05217204,0.9590387,0.09171368329846138,0.0,6.751704068904453e-08,3.422426520016624e-08
12801,Lymphatic endothelial,Classical monocytes,C3,Itgam,1.8171542,0.0,1.6358193,4.051827,2.4757502,0.108052276,0.9448043,0.049272701739525075,0.0,6.751704068904453e-08,3.7521164608830476e-08
6832,AT2,Alveolar macrophages,Sftpa1,Tlr2,2.4522092,0.0,1.7765841,1.2753775,2.8642447,0.066615,0.94691765,0.04840327547871045,0.0,6.751704068904453e-08,3.7718593669021345e-08
20557,Lymphatic endothelial,Endothelial,Gpc3,Flt1,1.7178597,0.0,2.1588295,6.8401237,2.610146,0.35745308,0.95160735,0.06380127239416661,0.0,1.984598539703356e-09,3.963652811362295e-08
8771,Lymphatic endothelial,Alveolar macrophages,Gpc3,Lrp1,1.6840525,0.0,1.9824961,6.1902766,2.41494,0.1178445,0.9496072,0.06326271586544707,0.0,6.751704068904453e-08,4.755334240361776e-08
18397,AT1,Endothelial,Vegfa,Nrp1,1.6820974,0.0,2.6465032,4.9638805,2.4389203,0.1899152,0.9560871,0.07856542049497221,0.0,3.843694776289754e-08,4.8443229265432434e-08
44560,NK cells,T-cells,H2-K1,Cd3g,1.6738164,0.0,2.5138423,1.731364,1.478051,0.057802945,0.9549948,0.08055678018599909,0.0,6.751704068904453e-08,5.164513309697157e-08
44558,NK cells,T-cells,H2-K1,Cd3d,1.6651169,0.0,2.4753847,1.714572,1.4648583,0.056607246,0.9546623,0.07887588123276405,0.0,6.751704068904453e-08,5.52289759086457e-08
6505,AT1,Alveolar macrophages,Col4a3,Cd44,1.6648557,0.0,2.7302508,5.778953,2.193358,0.17199022,0.9567365,0.08455575621733584,0.0,6.751704068904453e-08,5.596507151005895e-08
10398,Classical monocytes,B-cells,Fn1,Cd79a,1.658175,0.0,2.518642,2.4092722,2.2134829,0.13522601,0.95503575,0.08128363191564658,0.0,6.751704068904453e-08,5.745681862970523e-08
6642,AT1,Alveolar macrophages,Hbegf,Cd9,1.6565597,0.0,1.8252306,3.371468,2.026974,0.12587704,0.9475925,0.05219882528517489,0.0,6.751704068904453e-08,5.846589440312221e-08
6503,AT1,Alveolar macrophages,Col4a4,Cd44,1.647259,0.0,2.66449,4.763099,2.1328158,0.13561633,0.9562291,0.08292758174216358,0.0,6.751704068904453e-08,6.130159764294998e-08
1449,Endothelial,AT1,Gnai2,Cav1,1.6424611,0.0,2.6687887,2.5777128,1.6637349,0.028730141,0.9562628,0.0825114653401945,0.0,6.751704068904453e-08,6.368874841943622e-08
18404,AT1,Endothelial,Timp3,Kdr,1.6306288,0.0,2.355832,4.389428,2.6493719,0.17567585,0.95357895,0.06031205775493424,0.0,6.083186336113964e-08,6.921360962435534e-08
20861,Myofibroblasts,Endothelial,Col1a1,Cd36,1.6256406,0.0,2.6397264,4.7240405,2.3440356,0.20151645,0.95603323,0.07901623602690834,0.0,2.8047114972639645e-08,7.006891076770352e-08
19098,Classical monocytes,Endothelial,Lgals3,Eng,1.6206971,0.0,2.4241674,2.6306987,1.6516285,0.1087938,0.9542077,0.07510580029359666,0.0,6.751704068904453e-08,7.297073505596588e-08
34135,AT1,Myofibroblasts,Sparc,Fgfr1,1.7125977,0.0,1.4478773,3.9516077,2.2650337,0.1449984,0.94153434,0.044931073105235676,0.0,6.751704068904453e-08,7.963431047809177e-08
18403,AT1,Endothelial,Vegfa,Flt1_Kdr,1.5949447,0.0,2.2787497,5.731392,2.6957536,0.35543302,0.95283705,0.057490621860725,0.0,1.3939262627150808e-09,8.669151002646969e-08
6622,AT1,Alveolar macrophages,Vegfa,Sirpa,1.5720454,0.0,2.1821232,4.7871437,2.2399573,0.19338444,0.9518539,0.06520309367007225,0.0,3.570023553270748e-08,1.0020423552007061e-07
6500,AT1,Alveolar macrophages,Col4a2,Cd44,1.562727,0.0,2.3485847,2.9859958,1.9902103,0.08600376,0.9535107,0.07725217065163016,0.0,6.751704068904453e-08,1.0613060424977435e-07
20547,Lymphatic endothelial,Endothelial,C4b,Nrp1,1.5490646,0.0,2.312758,5.1406846,2.3492522,0.16055086,0.9531688,0.0721690321033451,0.0,6.751704068904453e-08,1.1625143724979899e-07
9445,Neutrophils,Alveolar macrophages,Mmp9,Cd44,1.5424714,0.0,2.2728875,3.3745506,2.0902722,0.14809752,0.9527791,0.0736147895009208,0.0,6.751704068904453e-08,1.2154449706727802e-07
8203,Interstitial macrophages,Alveolar macrophages,Apoe,Lrp1,1.5353814,0.0,1.7564621,1.3200369,2.3346434,0.030180885,0.94663066,0.05508531159163146,0.0,6.751704068904453e-08,1.2657075569762143e-07
18394,AT1,Endothelial,Alcam,Nrp1,1.5285013,0.0,2.26117,1.9200482,1.72049,0.06454319,0.9526627,0.06867620521980344,0.0,6.751704068904453e-08,1.343668815958294e-07
20766,Myofibroblasts,Endothelial,Col3a1,Itga1_Itgb1,1.5253164,0.0,1.6665206,4.292502,2.3249915,0.062454317,0.94528717,0.05054187043362295,0.0,6.751704068904453e-08,1.3838214776149843e-07
7308,Classical monocytes,Alveolar macrophages,Fn1,Cd44,1.5231037,0.0,2.200508,1.5151774,1.7122687,0.047834855,0.95204574,0.07111690089002644,0.0,6.751704068904453e-08,1.4247657771434596e-07
2555,Myofibroblasts,AT1,Col1a2,Itga9_Itgb1,1.5184352,0.0,1.8853317,4.718606,2.300944,0.094379336,0.94839114,0.06057805433891137,0.0,6.751704068904453e-08,1.4548333424544183e-07
2554,Myofibroblasts,AT1,Col1a2,Itga3_Itgb1,1.5184352,0.0,1.8853317,4.718606,2.300944,0.094379336,0.94839114,0.06057805433891137,0.0,6.751704068904453e-08,1.4548333424544183e-07
11056,Neutrophils,B-cells,S100a8,Cd69,3.1830673,0.0,2.0074484,3.0151749,3.6796958,0.110126294,0.94990563,0.038290991720963806,0.0,6.751704068904453e-08,1.481592143715597e-07
7168,Alveolar macrophages,Alveolar macrophages,Psap,Sort1,1.65306,0.0,1.3512882,1.0403731,1.3602941,0.023129947,0.9396049,0.03796311812199016,0.0,6.751704068904453e-08,1.5460373343920152e-07
20967,Myofibroblasts,Endothelial,Col1a2,Cd93,1.5032926,0.0,1.8197106,5.28488,2.659052,0.3616803,0.9475172,0.05133374104665521,0.0,1.553363687958836e-09,1.6065455998672892e-07
6968,Alveolar macrophages,Alveolar macrophages,Spp1,Cd44,1.5027785,0.0,2.1245508,1.5053524,2.4593422,0.07349727,0.9512375,0.050164602332616236,0.0,6.751704068904453e-08,1.6165186997632548e-07
2887,NK cells,AT1,Lgals1,Itgb1,1.5007789,0.0,1.8546054,1.5032555,1.4455105,0.021314867,0.9479875,0.06177574815229392,0.0,6.751704068904453e-08,1.64668533589735e-07
24359,Neutrophils,Interstitial macrophages,Lcn2,Fcgr3,1.4908867,0.0,1.7851492,1.41944,1.6069443,0.060258385,0.9470384,0.052306255883266525,0.0,6.751704068904453e-08,1.7552192043598864e-07
94,AT1,AT1,Vegfa,Itgb1,1.4899704,0.0,1.8357962,4.678205,1.9862187,0.0966805,0.9477356,0.058192239391242837,0.0,6.751704068904453e-08,1.7817444470875205e-07
9447,Neutrophils,Alveolar macrophages,Pkm,Cd44,1.4806644,0.0,2.0419078,1.3794876,1.5193415,0.021509856,0.95030904,0.06414194457775453,0.0,6.751704068904453e-08,1.912788140156081e-07
23414,Lipofibroblasts,Interstitial macrophages,Copa,Cd74,2.278351,0.0,1.3781139,0.8775728,1.3163242,0.012797383,0.9401602,0.03621152600501534,0.0,1.7853190071846947e-07,1.9604759788513326e-07
9927,Transitioning epithelial,Alveolar macrophages,Hp,Itgb2,1.4663707,0.0,1.9303052,1.3797364,1.6248994,0.032034643,0.948965,0.060014794113502315,0.0,6.751704068904453e-08,2.1331530840121715e-07
32648,Lymphatic endothelial,Lymphatic endothelial,Gpc3,Igf1r,1.5417076,0.0,1.2400478,6.5529914,2.30438,0.13140681,0.9371208,0.03540386802279733,0.0,6.751704068904453e-08,2.2056256033942363e-07
19866,Interstitial macrophages,Endothelial,C1qa,Cd93,1.457508,0.0,1.7428077,2.51459,2.6710143,0.36740696,0.9464332,0.050129354837619544,0.0,6.751704068904453e-08,2.3122592417891265e-07
40082,Interstitial macrophages,Neutrophils,Apoe,Sorl1,1.4572616,0.0,1.3954576,1.3603281,2.2764378,0.030320805,0.94051105,0.039414394456740914,0.0,6.751704068904453e-08,2.3186077140081618e-07
32777,Lymphatic endothelial,Lymphatic endothelial,Bsg,Slc16a1,1.4552088,0.0,1.5970924,3.0591068,1.6022842,0.10527807,0.94417626,0.04864528248128096,0.0,6.751704068904453e-08,2.3698140650294642e-07
6499,AT1,Alveolar macrophages,Col4a1,Cd44,1.4498217,0.0,1.926645,2.1413636,1.7415402,0.054561753,0.94891906,0.06331600289770473,0.0,6.751704068904453e-08,2.494436778036969e-07
5517,Lymphatic endothelial,AT2,Gpc3,Lrp2,1.5320144,0.0,1.1894889,6.0930624,2.3453226,0.23108546,0.93588316,0.03413816604163089,0.0,1.1772196262237798e-08,2.616457815108473e-07
20714,Myofibroblasts,Endothelial,Col1a2,Itga1_Itgb1,1.4398108,0.0,1.5446118,4.536929,2.2159746,0.07732297,0.94328916,0.04662469583796166,0.0,6.751704068904453e-08,2.749504382865381e-07
1724,Interstitial macrophages,AT1,Apoe,Abca1,1.426846,0.0,1.2549022,1.4615481,2.2495463,0.04318827,0.93747073,0.03669584246697851,0.0,6.751704068904453e-08,3.0441782736721925e-07
31922,Interstitial macrophages,Lymphatic endothelial,Apoe,Sdc2,1.409614,0.0,1.1752704,2.8387756,2.2948012,0.076080605,0.9355214,0.03515585987083741,0.0,6.751704068904453e-08,3.44944976538973e-07
6554,AT1,Alveolar macrophages,Icam1,Itgal_Itgb2,1.4052187,0.0,1.8083198,2.484247,1.6846604,0.056085706,0.9473609,0.058933348286478136,0.0,6.751704068904453e-08,3.5709000505748934e-07
6555,AT1,Alveolar macrophages,Icam1,Itgax_Itgb2,1.4052187,0.0,1.8083198,2.484247,1.6846604,0.056085706,0.9473609,0.058933348286478136,0.0,6.751704068904453e-08,3.5709000505748934e-07
8990,Myofibroblasts,Alveolar macrophages,Col6a1,Cd44,1.3970678,0.0,1.7294978,2.473068,1.786102,0.07846288,0.9462385,0.04938231831733862,0.0,6.751704068904453e-08,3.764943683105228e-07
36698,Myofibroblasts,Myofibroblasts,Col3a1,Ddr2,1.405966,0.0,1.1084954,6.3783007,2.4277043,0.30617747,0.93373454,0.03351404947966288,0.0,4.6346168512430615e-09,3.8355935920801237e-07
41330,Alveolar macrophages,Non-classical monocytes,Mrc1,Ptprc,1.3882493,0.0,1.920127,1.4968003,1.4987439,0.051299583,0.94883686,0.061020945280940875,0.0,6.751704068904453e-08,4.0344227971439466e-07
7048,Alveolar macrophages,Alveolar macrophages,Lpl,Lrp1,1.3768704,0.0,1.5154675,1.5330206,1.8995787,0.06198609,0.9427775,0.049063146644710176,0.0,6.751704068904453e-08,4.4035530940772655e-07
5758,Myofibroblasts,AT2,Col1a2,Sdc1,1.3761966,0.0,1.2689402,4.611123,2.3256876,0.1897709,0.93779594,0.03517062748770533,0.0,3.871806302180225e-08,4.4328442999267175e-07
8991,Myofibroblasts,Alveolar macrophages,Col6a2,Cd44,1.3756001,0.0,1.6492707,3.3861935,1.78231,0.0993298,0.94501746,0.0522881639050956,0.0,6.751704068904453e-08,4.45244370020903e-07
8210,Interstitial macrophages,Alveolar macrophages,C1qb,Lrp1,1.3740389,0.0,1.5111628,1.879779,2.222742,0.11406796,0.94270074,0.05105344603950492,0.0,6.751704068904453e-08,4.481950906159432e-07
8992,Myofibroblasts,Alveolar macrophages,Col6a3,Cd44,1.3702152,0.0,1.6291468,4.3593616,1.8477261,0.18748583,0.9446977,0.049079689062997034,0.0,6.751704068904453e-08,4.65162194733265e-07
128,AT1,AT1,App,Aplp2,1.3637226,0.0,1.859223,1.4557024,1.1216025,0.019367216,0.9480488,0.05903352992383982,0.0,6.751704068904453e-08,4.929805528787544e-07
4952,Interstitial macrophages,AT2,Apoe,Lrp2,1.3833433,0.0,1.0538694,1.2228224,2.2650259,0.059182767,0.9321539,0.029606445437486705,0.0,6.751704068904453e-08,5.023939248240937e-07
29746,T-cells,Lipofibroblasts,Mif,Cd74_Cxcr2,1.3583426,0.135,1.2737658,0.30290988,-0.3455215,0.007384977,0.93790656,0.04274618737124921,0.0,3.2615493059410526e-05,5.191629781682489e-07
19685,Endothelial,Endothelial,Gnai2,S1pr1,1.3387165,0.0,1.774266,1.9529396,1.3806341,0.04584828,0.9468848,0.05758666401765735,0.0,6.751704068904453e-08,6.092609495987821e-07
33102,Myofibroblasts,Lymphatic endothelial,Col3a1,Ddr1,1.3843708,0.0,1.0075263,5.2034135,2.3234017,0.20108546,0.93071795,0.0313850765503515,0.0,2.827504455543187e-08,6.104711800679939e-07
6609,AT1,Alveolar macrophages,Col4a3,Cd47,1.3377583,0.0,1.7743702,5.412609,1.5778937,0.08686247,0.9468863,0.05764047697951582,0.0,6.751704068904453e-08,6.141114771461839e-07
8790,Lymphatic endothelial,Alveolar macrophages,Dcn,Tlr2,1.4455799,0.0,0.9836149,4.6154776,2.0491362,0.16342369,0.9299395,0.027590270408329415,0.0,6.751704068904453e-08,6.821320271872092e-07
6608,AT1,Alveolar macrophages,Col4a4,Cd47,1.3201616,0.0,1.7316327,4.396755,1.5173516,0.068492085,0.94626987,0.05649858702314153,0.0,6.751704068904453e-08,6.939349985348948e-07
32028,Interstitial macrophages,Lymphatic endothelial,Apoe,Lsr,1.3675921,0.0,0.98108083,1.30813,2.1186414,0.03678369,0.92985547,0.02831763696209586,0.0,6.751704068904453e-08,6.95254774603504e-07
39617,B-cells,Neutrophils,Rps19,C5ar1,1.9757929,0.0,1.6055815,1.0510257,0.7216884,0.020077275,0.9443158,0.026913610914264065,0.0,6.751704068904453e-08,7.210545377385339e-07
44375,Lymphatic endothelial,T-cells,Lamb2,Rpsa,1.6000049,0.0,1.0458183,1.5954632,0.9114872,0.021435125,0.931911,0.026582840689444654,0.0,6.751704068904453e-08,7.654105103642267e-07
6045,Neutrophils,AT2,Lcn2,Lrp2,1.3042508,0.0,0.9817203,1.317624,1.5183254,0.102510914,0.92987674,0.02890630817924399,0.0,6.751704068904453e-08,7.80385828342449e-07
6509,AT1,Alveolar macrophages,Fgf1,Cd44,1.2907984,0.0,1.3323576,2.4697204,1.6199374,0.10031718,0.9392033,0.03891067377593084,0.0,6.751704068904453e-08,8.64533528257769e-07
30558,AT1,Lymphatic endothelial,Timp3,Ddr1,1.3060845,0.0,0.94004685,4.0654764,1.8532779,0.12605006,0.9284493,0.029138245816273032,0.0,6.751704068904453e-08,8.737272630493833e-07
4139,Alveolar macrophages,AT2,Lpl,Sdc1,1.2896001,0.0,1.1675111,1.4720042,1.8791001,0.09540179,0.93532133,0.03329085229142604,0.0,6.751704068904453e-08,8.768062494354764e-07
6513,AT1,Alveolar macrophages,Hbegf,Cd44,1.2832456,0.0,1.3041319,3.3414211,1.6666639,0.14759941,0.9385891,0.038684806682457,0.0,6.751704068904453e-08,9.222669419939508e-07
39998,Endothelial,Neutrophils,Gnai2,Cxcr2,1.2756629,0.0,1.5885746,2.919516,1.3574317,0.06806539,0.9440352,0.0513741569962599,0.0,6.751704068904453e-08,9.742224869630902e-07
2546,Myofibroblasts,AT1,Col1a1,Itga3_Itgb1,1.2751799,0.0,1.4620094,4.590302,1.9600669,0.10153914,0.9418011,0.0465869564279648,0.0,6.751704068904453e-08,9.767045855227615e-07
2547,Myofibroblasts,AT1,Col1a1,Itga9_Itgb1,1.2751799,0.0,1.4620094,4.590302,1.9600669,0.10153914,0.9418011,0.0465869564279648,0.0,6.751704068904453e-08,9.767045855227615e-07
8698,Lymphatic endothelial,Alveolar macrophages,Gas6,Axl,1.2745804,0.0,1.460091,2.6852732,1.7695432,0.11406305,0.94176507,0.04737695802109351,0.0,6.751704068904453e-08,9.908494018120112e-07
10865,Lymphatic endothelial,B-cells,C3,Cd19,1.8216248,0.0,1.6636083,4.5619264,2.6163635,0.2882003,0.9452419,0.024821117478613878,0.0,4.985497031167498e-09,9.970988272023128e-07
40993,AT1,Non-classical monocytes,Icam1,Spn,1.2705041,0.0,1.3198332,2.872126,1.7549341,0.11486114,0.9389331,0.04152765373976614,0.0,6.751704068904453e-08,1.024668048773573e-06
2273,Lymphatic endothelial,AT1,Bst1,Cav1,1.266539,0.0,1.306123,2.9478786,1.6926286,0.083414234,0.938633,0.039795910943803685,0.0,6.751704068904453e-08,1.0609958377556147e-06
43117,Non-classical monocytes,Non-classical monocytes,B2m,Hfe,1.8039534,0.0,1.5649687,1.162015,0.9900894,0.017691368,0.9436384,0.0244755569828124,0.0,6.751704068904453e-08,1.0647067009848366e-06
20965,Myofibroblasts,Endothelial,Col1a1,Cd93,1.2600372,0.0,1.4111226,5.156576,2.3181746,0.3891181,0.94082254,0.039388189029422996,0.0,7.657829301072357e-09,1.1216139020472865e-06
2199,Lymphatic endothelial,AT1,Timp2,Itgb1,1.2539954,0.0,1.4251432,2.44752,1.4735547,0.034542672,0.9410972,0.04686471032358605,0.0,6.751704068904453e-08,1.180733192749853e-06
6508,AT1,Alveolar macrophages,Lama3,Cd44,1.251156,0.0,1.1842096,4.532261,1.5783267,0.17247124,0.9357496,0.03537187926126817,0.0,6.751704068904453e-08,1.2072371854424946e-06
6502,AT1,Alveolar macrophages,Col4a5,Cd44,1.250276,0.0,1.1809208,3.618646,1.6209879,0.10672315,0.9356659,0.03114389319655703,0.0,6.751704068904453e-08,1.2129676782375982e-06
6507,AT1,Alveolar macrophages,Lamc2,Cd44,1.2448189,0.0,1.1605272,2.8080647,1.5584735,0.12683232,0.9351396,0.03689009209504874,0.0,6.751704068904453e-08,1.261427837283552e-06
2277,Lymphatic endothelial,AT1,Timp2,Itga3,1.2401401,0.0,1.379757,4.124891,1.7218748,0.13716216,0.9401937,0.04317889280020651,0.0,6.751704068904453e-08,1.3091464676429454e-06
31564,Dendritic cells Ccr7-hi,Lymphatic endothelial,Ccl22,Dpp4,1.2383201,0.0,1.1937058,4.659838,2.2339694,0.32522792,0.93598926,0.031025384577626398,0.0,1.1393948049793999e-08,1.3232873819048569e-06
8773,Lymphatic endothelial,Alveolar macrophages,Hsp90b1,Lrp1,1.2379277,0.0,1.3042241,1.1631918,0.9328135,0.018636841,0.9385911,0.040979157480249606,0.0,6.751704068904453e-08,1.3293787791136669e-06
41205,AT2,Non-classical monocytes,Sftpd,Lair1,1.6852657,0.0,1.6194955,1.4553485,2.3431242,0.10708938,0.9445422,0.02293118928177447,0.0,6.751704068904453e-08,1.3358147757598086e-06
9739,T-cells,Alveolar macrophages,Mif,Cd44_Cd74,1.2355174,0.0,1.1257664,1.099691,1.3037994,0.020363107,0.93421125,0.037203381259676656,0.0,6.751704068904453e-08,1.3621818026089878e-06
