,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
21039,Epithelial,Dendritic cells pDC,Sftpd,Lair1,1.9265815,0.0,3.578413,4.4259744,2.7669544,0.45096737,0.9507964,0.10845340344871274,0.0,4.33370712780869e-11,2.7633936622305548e-08
21930,Adventitial fibroblast,Endothelial,Col1a2,Cd36,1.9154124,0.0,3.6548216,1.8567736,2.5385594,0.10520224,0.9512882,0.10103400394483428,0.0,5.896894888460695e-08,3.090406545260099e-08
5800,T-Cells,Aerocytes,Thy1,Itgam_Itgb2,1.9044712,0.0,3.5757918,3.5506315,2.5092573,0.26849332,0.95077926,0.09493139038414793,0.0,2.3445577809655738e-09,3.525761113111651e-08
21968,Adventitial fibroblast,Endothelial,Sparc,Eng,1.900908,0.0,3.542243,1.8597283,2.3541787,0.13853933,0.9505582,0.09831892122390665,0.0,5.896894888460695e-08,3.644940114743437e-08
32856,Aerocytes,Lymphatic endothelial,Fn1,Dpp4,2.1716046,0.0,2.230426,3.3982294,2.8323865,0.14865698,0.9384841,0.05523710179914837,0.0,5.896894888460695e-08,4.34029252168727e-08
8253,Lymphatic endothelial,Alveolar macrophages,C3,Itgax,1.8625791,0.0,2.709014,2.909759,2.7228231,0.23008624,0.94386196,0.06779949317915361,0.0,6.786850520572526e-09,4.924195368200822e-08
42973,Endothelial,T-Cells,H2-K1,Cd8a,1.8515329,0.0,3.3277261,1.8819463,1.8393774,0.069795266,0.94906944,0.0908530128565097,0.0,5.896894888460695e-08,5.2905292482942006e-08
7847,Epithelial,Alveolar macrophages,Sftpd,Sirpa,1.8514192,0.0,3.2339158,2.3056397,2.5971627,0.23515594,0.9483738,0.09580131867936305,0.0,4.2440401282369776e-08,5.312626226876917e-08
38422,Neutrophils,Neutrophils,Lcn2,Fcgr3,1.8406985,0.0,3.3478012,1.6467562,1.6807613,0.102934584,0.9492145,0.09433026396860565,0.0,5.896894888460695e-08,5.790981828270161e-08
6076,Adventitial fibroblast,Alveolar macrophages,Col1a1,Cd44,1.8288443,0.0,3.0217497,2.4192817,2.5578587,0.1356027,0.9466872,0.08323665503568761,0.0,5.896894888460695e-08,6.24777688596697e-08
20133,Aerocytes,Dendritic cells pDC,Thbs1,Cd47,1.8271811,0.0,3.1982508,2.7578747,1.8629262,0.04687648,0.94810164,0.09185777100974714,0.0,5.896894888460695e-08,6.346906596698182e-08
42976,Endothelial,T-Cells,H2-K1,Cd3d,1.8251029,0.0,3.2131004,1.3704087,1.3652079,0.04163983,0.9482155,0.08548097360241728,0.0,5.896894888460695e-08,6.472285570577659e-08
42320,Aerocytes,T-Cells,Itgb2,Thy1,1.8210535,0.0,3.2203016,2.4795268,2.1958468,0.11298737,0.94827044,0.09086070016745897,0.0,5.896894888460695e-08,6.573768855011003e-08
8892,T-Cells,Alveolar macrophages,Mif,Cd44_Cd74,1.8172238,0.0,2.9660382,1.9802908,2.0645838,0.034602568,0.9462156,0.08279115103288641,0.0,5.896894888460695e-08,6.727973386878101e-08
148,Adventitial fibroblast,Adventitial fibroblast,Serping1,Lrp1,1.8136041,0.0,2.9789643,1.9718606,2.359209,0.09775133,0.9463262,0.08201814231179871,0.0,5.896894888460695e-08,6.910903012728624e-08
375,Aerocytes,Adventitial fibroblast,Pf4,Lrp1,1.8130147,0.0,2.9774828,2.7428167,2.3872643,0.10380475,0.94631356,0.08152047841180678,0.0,5.896894888460695e-08,6.937303280534087e-08
564,Alveolar macrophages,Adventitial fibroblast,Lpl,Lrp1,1.8015947,0.0,2.9487808,2.1834743,2.2787185,0.09309209,0.9460669,0.08228983659724638,0.0,5.896894888460695e-08,7.341409492292938e-08
31663,Neutrophils,Interstitial Macrophage,S100a9,Cd68,1.7881973,0.0,2.5743055,1.430892,1.2605886,0.083891235,0.9424953,0.05468649419309344,0.0,5.896894888460695e-08,7.991027799820742e-08
12199,Aerocytes,Classical monocytes,Fn1,Itga4_Itgb7,2.1189961,0.0,1.8360593,3.2429855,2.7312346,0.09305149,0.93262213,0.04861776411653179,0.0,5.896894888460695e-08,8.537431786169754e-08
3506,Aerocytes,Aerocytes,Thbs1,Itga6,1.7584724,0.0,2.895685,4.166569,2.4271119,0.25092372,0.94560146,0.08109396900060531,0.0,4.121188267312251e-09,9.210051877509969e-08
43617,T-Cells,T-Cells,Lck,Cd8a_Cd8b1,1.7445083,0.0,2.9992464,2.8506467,2.6037927,0.45142734,0.9464982,0.0818883322934093,0.0,2.7274343677224303e-09,1.0167324953569698e-07
24072,Interstitial Macrophage,Endothelial,Apoe,Scarb1,2.1036177,0.0,1.912652,1.5702754,2.5787308,0.042496786,0.933895,0.04711933959774917,0.0,5.896894888460695e-08,1.0201956648491556e-07
34800,Interstitial Macrophage,Lymphatic endothelial,Apoe,Lsr,2.0774841,0.0,1.7198541,1.6266193,2.4730883,0.037662014,0.9305386,0.0474354764465666,0.0,5.896894888460695e-08,1.0235682933969629e-07
372,Aerocytes,Adventitial fibroblast,Thbs1,Lrp1,1.7292266,0.0,2.7668977,3.1336443,2.3098145,0.09487859,0.9444194,0.07607235150102512,0.0,5.896894888460695e-08,1.1188700364514661e-07
4371,Dendritic cells pDC,Aerocytes,Selplg,Itgam,1.7074268,0.0,2.9144497,3.0235963,1.8762348,0.0789439,0.94576734,0.07818291820056857,0.0,5.896894888460695e-08,1.318721927058288e-07
5157,Lymphatic endothelial,Aerocytes,Timp2,Itgb1,1.7057061,0.0,2.6893432,1.7843859,1.7114848,0.034141913,0.94366854,0.07187338105773522,0.0,5.896894888460695e-08,1.3391037509476734e-07
39256,Aerocytes,SMCS,Thbs1,Itga3_Itgb1,1.7040031,0.0,2.6558235,3.0281138,2.0410771,0.06605887,0.9433342,0.07605673908778658,0.0,5.896894888460695e-08,1.3473148930530942e-07
6083,Adventitial fibroblast,Alveolar macrophages,Col6a1,Cd44,1.6937256,0.0,2.3739614,2.2646704,2.1987298,0.10533283,0.94026,0.06711930613168872,0.0,5.896894888460695e-08,1.435566271044639e-07
22864,Classical monocytes,Endothelial,Hspa8,Adrb2,1.6926565,0.0,2.2121267,1.008925,1.0331651,0.016700123,0.93824583,0.053763502347478835,0.0,5.896894888460695e-08,1.4484795242798392e-07
20445,Classical monocytes,Dendritic cells pDC,Lgals3,Lag3,1.6817533,0.0,2.2814531,5.1165586,1.8045894,0.13050942,0.93913376,0.062135244175485146,0.0,5.896894888460695e-08,1.5681988267652598e-07
43252,Interstitial Macrophage,T-Cells,C1qb,C1qbp,1.6934783,0.0,1.5826396,2.3554184,2.5847874,0.071821935,0.92780304,0.045809206684141936,0.0,5.896894888460695e-08,1.6188038078935124e-07
3324,Adventitial fibroblast,Aerocytes,Sparc,Fgfr1,1.6744181,0.0,2.5602932,2.3339403,1.8839433,0.07946267,0.9423472,0.07359860550038334,0.0,5.896894888460695e-08,1.661008093152928e-07
18361,Dendritic cells pDC,Dendritic cells,B2m,Hfe,1.8927372,0.0,1.5789081,1.1325431,0.812783,0.01626566,0.9277238,0.04220052474171432,0.0,6.509857882298197e-08,1.675499063905862e-07
4663,Endothelial,Aerocytes,Gnai2,Ednrb,1.6721753,0.0,2.7156405,2.4797297,1.6105845,0.056357153,0.9439267,0.07795032607341304,0.0,5.896894888460695e-08,1.6799984917417602e-07
10187,Lymphatic endothelial,B-cells,C3,Cd19,1.6709682,0.0,1.6611067,2.4850564,2.4831896,0.4489228,0.92940694,0.04243468115276818,0.0,1.810751623931743e-08,1.6895477008787682e-07
15642,Dendritic cells pDC,Dendritic cell CCR7,Grn,Cd209a,1.669446,0.0,2.604448,3.2421365,2.21539,0.09211714,0.94280994,0.0681691230288103,0.0,5.896894888460695e-08,1.7039392179898097e-07
11597,Lymphatic endothelial,CD4 T-cells,Lamb2,Rpsa,1.8381302,0.0,1.6197869,1.251999,1.004852,0.025277209,0.92857623,0.04202187867290451,0.0,5.896894888460695e-08,1.7051367865446976e-07
34073,Endothelial,Lymphatic endothelial,H2-K1,Aplp2,1.6603656,0.0,2.4986448,0.89710915,0.9173574,0.011664139,0.94168156,0.06981429951476788,0.0,2.613446744163726e-07,1.777123108649257e-07
21929,Adventitial fibroblast,Endothelial,Col1a1,Cd36,1.6471224,0.0,2.5635986,1.8164043,2.1956964,0.1269644,0.9423822,0.07297519116013783,0.0,5.896894888460695e-08,2.009178587024064e-07
23601,Endothelial,Endothelial,Gnai2,S1pr1,1.6462445,0.0,2.6142018,1.4416937,1.620109,0.04919794,0.9429106,0.07561338563757358,0.0,5.896894888460695e-08,2.0199357295135036e-07
22326,Aerocytes,Endothelial,Slpi,Plscr1,1.9472184,0.0,1.7209193,2.0841331,2.8363273,0.08381937,0.9305586,0.04003718947910324,0.0,5.896894888460695e-08,2.1342824068841035e-07
4373,Dendritic cells pDC,Aerocytes,Selplg,Itgb2,1.6240093,0.0,2.6247075,1.9524916,1.5628241,0.033221174,0.9430185,0.07477107662266398,0.0,5.896894888460695e-08,2.408914524847818e-07
39829,Classical monocytes,SMCS,Lgals3,Mcam,1.6182982,0.0,1.9741731,2.215647,1.6339469,0.08369593,0.9348655,0.052908830815378984,0.0,5.896894888460695e-08,2.4885419797972424e-07
8919,T-Cells,Alveolar macrophages,Thy1,Itgax_Itgb2,1.6144583,0.0,2.3398814,2.107765,1.9830091,0.08209698,0.9398526,0.06689819325920236,0.0,5.896894888460695e-08,2.5541218808919165e-07
26172,Alveolar macrophages,Epithelial,Lpl,Sdc1,1.6061225,0.0,2.031415,2.337787,2.1013799,0.21693097,0.9357304,0.05830612031321154,0.0,3.560392050349853e-08,2.6530192551471145e-07
6544,Alveolar macrophages,Alveolar macrophages,Spp1,Cd44,1.598602,0.0,1.9179189,2.3388073,2.287713,0.12176426,0.9339798,0.0396881050596168,0.0,5.896894888460695e-08,2.851617090707357e-07
22022,Adventitial fibroblast,Endothelial,Col1a2,Cd93,1.5842636,0.0,2.464565,1.9857513,2.5761325,0.18589503,0.94130325,0.07279046752890006,0.0,5.896894888460695e-08,3.1604412236019757e-07
25923,Aerocytes,Epithelial,Thbs1,Sdc4,1.5763972,0.0,2.0938983,2.889359,1.9954698,0.08118718,0.93663526,0.05903339210279633,0.0,5.896894888460695e-08,3.3832935721964537e-07
8952,T-Cells,Alveolar macrophages,Il16,Cd9,1.8003545,0.0,1.5246608,1.6393396,1.845207,0.037911613,0.926543,0.035391332161860516,0.0,5.896894888460695e-08,3.524717044418008e-07
31005,Interstitial Macrophage,Interstitial Macrophage,Apoe,Trem2,2.1685014,0.0,2.3913288,2.0315285,2.7887309,0.08641879,0.9404643,0.03534837206066881,0.0,5.896894888460695e-08,3.5327832308677286e-07
14705,Aerocytes,Dendritic cell CCR7,Copa,Cd74,2.5166786,0.0,1.6855999,1.0257491,1.4893146,0.014253966,0.9298856,0.034613742516048124,0.0,1.1613602453402092e-07,3.857041325397643e-07
6084,Adventitial fibroblast,Alveolar macrophages,Col6a2,Cd44,1.549443,0.0,1.6822401,2.1968086,2.0662074,0.10454139,0.92982054,0.04528586471934069,0.0,5.896894888460695e-08,4.131479077650583e-07
25971,Aerocytes,Epithelial,Thbs1,Sdc1,1.5337543,0.0,1.9061158,3.287957,2.1324759,0.22109404,0.9337892,0.05379452443952853,0.0,1.9235144272841805e-08,4.731168327696678e-07
349,Aerocytes,Adventitial fibroblast,Pf4,Sdc2,1.5299143,0.0,1.6359395,2.7461326,2.125011,0.16750689,0.9289045,0.043348743066319896,0.0,5.7258524884107954e-08,4.894499787966045e-07
3332,Adventitial fibroblast,Aerocytes,Serping1,Selp,1.5195665,0.0,1.5848986,3.7576504,2.0865884,0.41425708,0.9278508,0.03930980352358129,0.0,2.5183911680757796e-08,5.39656520160393e-07
7822,Epithelial,Alveolar macrophages,Sftpa1,Tlr2,2.1199973,0.0,1.9947165,1.8133221,2.431,0.20955041,0.93518,0.030669020595441923,0.0,5.896894888460695e-08,6.016505733647979e-07
38943,Adventitial fibroblast,SMCS,Col1a2,Itga9_Itgb1,1.5016837,0.0,2.167746,1.7994606,2.0275278,0.061735515,0.93765604,0.06417012698779802,0.0,5.896894888460695e-08,6.246439418582151e-07
38942,Adventitial fibroblast,SMCS,Col1a2,Itga1_Itgb1,1.5016837,0.0,2.167746,1.7994606,2.0275278,0.061735515,0.93765604,0.06417012698779802,0.0,5.896894888460695e-08,6.246439418582151e-07
38941,Adventitial fibroblast,SMCS,Col1a2,Itga3_Itgb1,1.5016837,0.0,2.167746,1.7994606,2.0275278,0.061735515,0.93765604,0.06417012698779802,0.0,5.896894888460695e-08,6.246439418582151e-07
18358,Dendritic cells pDC,Dendritic cells,B2m,Klrd1,1.8591707,0.0,1.3568186,0.9380567,0.7297884,0.016459059,0.9224739,0.030391489622591035,0.0,6.168203857942825e-08,6.344535661346225e-07
7484,Endothelial,Alveolar macrophages,Col4a1,Cd44,1.4951874,0.0,1.4221269,1.83437,1.8370228,0.06527645,0.9241383,0.03797956599522296,0.0,5.896894888460695e-08,6.57198976130434e-07
6082,Adventitial fibroblast,Alveolar macrophages,Lamc1,Cd44,1.4893674,0.0,1.3942245,2.111185,1.930348,0.098833025,0.92344075,0.03924923505543417,0.0,5.896894888460695e-08,6.847708529275867e-07
22801,Classical monocytes,Endothelial,Tgfb1,Cav1,1.4851258,0.0,2.0270622,1.7043853,1.8290381,0.05322344,0.9356658,0.058971467187650756,0.0,5.896894888460695e-08,7.068783754227186e-07
44434,Alveolar macrophages,Transitioning epithelial,Psap,Celsr1,2.0140843,0.0,1.3392049,2.3417275,1.9444921,0.08466518,0.92200536,0.02965649968839285,0.0,5.896894888460695e-08,7.074293392883958e-07
3250,Adventitial fibroblast,Aerocytes,Cfh,Itgam,1.4802082,0.0,2.1518326,2.9876509,2.076778,0.13655636,0.93744045,0.059158496808556095,0.0,5.896894888460695e-08,7.370875728913377e-07
3472,Aerocytes,Aerocytes,Cd14,Itgb2,1.4796612,0.0,2.188395,1.8483644,1.4160408,0.057060804,0.9379326,0.06598015263585447,0.0,5.896894888460695e-08,7.42204554415075e-07
2222,Lymphatic endothelial,Adventitial fibroblast,Gpc3,Lrp1,1.4745886,0.0,2.1269152,2.208559,2.2550917,0.13556825,0.937098,0.06298287782426239,0.0,5.896894888460695e-08,7.786874200233394e-07
25492,Transitioning epithelial,Endothelial,Lhb,Ramp2,1.4617014,0.0,1.2769876,3.9469004,2.2911758,0.66683924,0.9202776,0.033058003026477774,0.0,5.274056744897327e-09,8.453715475387374e-07
8178,Lymphatic endothelial,Alveolar macrophages,Lamb2,Cd44,1.454494,0.0,1.2270343,2.1323783,1.832082,0.08466561,0.9188015,0.03239065464815246,0.0,5.896894888460695e-08,8.894633603922777e-07
4527,Endothelial,Aerocytes,Icam2,Itgam_Itgb2,1.4533416,0.0,2.0616603,2.9782596,2.217401,0.1625956,0.9361734,0.054557097684298644,0.0,5.896894888460695e-08,8.967152846098353e-07
